   37.816  1.5  1 (2p) 2p      1547.580  0.5  4 (3p) 2p       187.188   0.0240
   37.479  0.5  1 (2p) 2p      1547.580  0.5  4 (3p) 2p       187.230   0.0522
   37.816  1.5  1 (2p) 2p      1548.397  2.5  4 (3p) 4p       187.290   0.0014
   37.816  1.5  1 (2p) 2p      1549.407  2.5  4 (3p) 2f       187.415   0.0021
   37.479  0.5  1 (2p) 2p      1549.244  1.5  4 (3p) 4p       187.437   0.0005
   37.479  0.5  1 (2p) 2p      1549.669  0.5  4 (3p) 4p       187.489   0.0001
   37.816  1.5  1 (2p) 2p      1556.111  1.5  4 (3p) 2d       188.246   0.0925
   37.479  0.5  1 (2p) 2p      1556.111  1.5  4 (3p) 2d       188.288   0.2729
   37.816  1.5  1 (2p) 2p      1556.880  2.5  4 (3p) 2d       188.341   0.4947
    0.000  2.5  1 (2d) 2d      1523.793  2.5  2 (1d) 2d       188.928   0.0655
    0.000  2.5  1 (2d) 2d      1523.812  1.5  2 (1d) 2d       188.930   0.0029
   -0.255  1.5  1 (2d) 2d      1523.793  2.5  2 (1d) 2d       188.959   0.0071
   -0.255  1.5  1 (2d) 2d      1523.812  1.5  2 (1d) 2d       188.962   0.0415
  -56.300  1.5  1 (4s) 4s      1480.209  0.5  2 (3p) 4p       190.504   0.0138
  -56.300  1.5  1 (4s) 4s      1481.776  1.5  2 (3p) 4p       190.699   0.0279
  -56.300  1.5  1 (4s) 4s      1484.391  2.5  2 (3p) 4p       191.023   0.0435
   -0.255  1.5  1 (2d) 2d      1540.889  1.5  4 (3p) 4f       191.079   0.0010
    0.000  2.5  1 (2d) 2d      1541.548  2.5  4 (3p) 4f       191.129   0.0009
   -0.255  1.5  1 (2d) 2d      1541.548  2.5  4 (3p) 4f       191.161   0.0057
  -56.300  1.5  1 (4s) 4s      1485.519  0.5  2 (3p) 2p       191.163   0.0002
    0.000  2.5  1 (2d) 2d      1542.744  3.5  4 (3p) 4f       191.277   0.0099
   37.816  1.5  1 (2p) 2p      1581.817  0.5  2 (1s) 2s       191.433   0.0438
    0.000  2.5  1 (2d) 2d      1544.057  1.5  4 (3p) 4d       191.440   0.0050
   -0.255  1.5  1 (2d) 2d      1544.057  1.5  4 (3p) 4d       191.472   0.0032
   37.479  0.5  1 (2p) 2p      1581.817  0.5  2 (1s) 2s       191.475   0.0229
   -0.255  1.5  1 (2d) 2d      1544.197  0.5  4 (3p) 4d       191.489   0.0008
  -56.300  1.5  1 (4s) 4s      1488.570  1.5  2 (3p) 2p       191.541   0.0005
    0.000  2.5  1 (2d) 2d      1544.927  2.5  4 (3p) 4d       191.548   0.0009
   -0.255  1.5  1 (2d) 2d      1544.927  2.5  4 (3p) 4d       191.580   0.0020
    0.000  2.5  1 (2d) 2d      1545.736  1.5  4 (3p) 2p       191.648   0.0046
   -0.255  1.5  1 (2d) 2d      1545.736  1.5  4 (3p) 2p       191.680   0.0118
    0.000  2.5  1 (2d) 2d      1546.402  3.5  4 (3p) 4d       191.731   0.0034
   -0.255  1.5  1 (2d) 2d      1547.580  0.5  4 (3p) 2p       191.909   0.0033
   -0.255  1.5  1 (2d) 2d      1548.397  2.5  4 (3p) 4p       192.010   0.0033
   37.816  1.5  1 (2p) 2p      1586.654  2.5  4 (1d) 2f       192.033   0.0013
    0.000  2.5  1 (2d) 2d      1549.244  1.5  4 (3p) 4p       192.083   0.0003
    0.000  2.5  1 (2d) 2d      1549.407  2.5  4 (3p) 2f       192.103   0.0218
   -0.255  1.5  1 (2d) 2d      1549.407  2.5  4 (3p) 2f       192.135   0.5235
   37.816  1.5  1 (2p) 2p      1587.639  1.5  4 (1d) 2d       192.155   0.0080
   37.816  1.5  1 (2p) 2p      1587.829  2.5  4 (1d) 2d       192.179   0.1960
   37.479  0.5  1 (2p) 2p      1587.639  1.5  4 (1d) 2d       192.197   0.0776
    0.000  2.5  1 (2d) 2d      1552.314  3.5  4 (3p) 2f       192.464   0.7604
   37.816  1.5  1 (2p) 2p      1590.509  0.5  4 (1d) 2p       192.511   0.0266
   37.479  0.5  1 (2p) 2p      1590.509  0.5  4 (1d) 2p       192.553   0.0705
   37.816  1.5  1 (2p) 2p      1590.907  1.5  4 (1d) 2p       192.560   0.1991
   37.479  0.5  1 (2p) 2p      1590.907  1.5  4 (1d) 2p       192.602   0.0353
   37.816  1.5  1 (2p) 2p      1593.260  0.5  4 (1d) 2s       192.852   0.0602
   37.479  0.5  1 (2p) 2p      1593.260  0.5  4 (1d) 2s       192.894   0.0238
    0.000  2.5  1 (2d) 2d      1556.111  1.5  4 (3p) 2d       192.935   0.0164
   -0.255  1.5  1 (2d) 2d      1556.111  1.5  4 (3p) 2d       192.966   0.0755
    0.000  2.5  1 (2d) 2d      1556.880  2.5  4 (3p) 2d       193.030   0.1887
   -0.255  1.5  1 (2d) 2d      1556.880  2.5  4 (3p) 2d       193.062   0.0179
   -0.255  1.5  1 (2d) 2d      1581.817  0.5  2 (1s) 2s       196.153   0.0001
    0.000  2.5  1 (2d) 2d      1585.446  3.5  4 (1d) 2g       196.572   0.0759
