  1  1    130.7665   0.0001
  1  1    130.9621   0.0004
  1  1    132.5318   0.0239
  1  1    132.5736   0.0621
  1  1    132.9020   0.1648
  1  1    132.9438   0.0388
  1  1    135.4867   0.0006
  1  1    135.6507   0.0013
  1  1    135.6823   0.0004
  1  1    135.9608   0.0008
  1  1    136.5083   0.1060
  1  1    136.5142   0.0319
  1  1    136.5560   0.0573
  1  1    137.2520   0.1826
  1  1    137.5906   0.3184
  1  1    137.6222   0.0143
  1  1    141.1969   0.3461
  1  1    141.2028   0.0140
  1  1    141.2285   0.0345
  1  1    141.2344   0.2211
  1  1    142.4355   0.0882
  1  1    142.6311   0.1769
  1  1    142.9412   0.2674
  1  1    143.7399   0.1149
  1  1    143.7817   0.0632
  1  1    144.2008   0.0001
  1  1    144.5710   0.0003
  1  1    148.1773   0.0003
  1  1    148.4601   0.0003
  1  3    150.8410   0.0002
  1  3    150.8828   0.0001
  1  3    151.6460   0.2673
  1  3    151.6878   0.0671
  1  3    151.7599   0.0244
  1  3    151.8017   0.0486
  1  3    151.9191   0.0001
  1  3    151.9382   0.0643
  1  3    151.9800   0.0186
  1  3    152.0956   0.0582
  1  3    152.1374   0.1166
  1  3    152.6881   0.0012
  1  3    152.8742   0.0002
  1  3    154.9822   0.1719
  1  3    155.0240   0.6198
  1  3    155.0688   0.9665
  1  3    155.5612   0.0013
  1  3    155.6317   0.0013
  1  3    155.6633   0.0023
  1  3    155.7844   0.0049
  1  3    156.3346   0.0641
  1  3    156.3662   0.0301
  1  3    156.4801   0.0118
  1  3    156.6077   0.0005
  1  3    156.6268   0.0116
  1  3    156.6393   0.0045
  1  3    156.6584   0.0129
  1  3    156.7238   0.0080
  1  3    156.8158   0.0221
  1  3    157.3767   0.0182
  1  3    157.4029   0.0310
  1  3    157.4083   0.3197
  1  3    157.4345   0.3253
  1  3    157.5210   0.0009
  1  3    157.5804   0.0526
  1  3    157.5882   0.3910
  1  3    157.6204   0.0001
  1  3    157.6222   0.4547
  1  3    157.7450   0.6830
  1  3    157.7799   0.9298
  1  3    158.6595   0.0997
  1  3    158.7014   0.2805
  1  3    158.7554   0.7528
  1  3    158.7972   0.1269
  1  3    159.2487   0.2810
  1  3    159.2905   0.1148
  1  3    159.6708   0.0666
  1  3    159.7024   0.3753
  1  3    159.7574   0.7692
  1  3    159.7890   0.2164
  1  3    161.6619   0.0726
  1  3    162.2690   0.0889
  1  3    162.2768   1.1871
  1  3    162.2920   4.1741
  1  3    162.3006   0.7510
  1  3    162.3084   0.9480
  1  3    162.4336   0.0616
  1  3    162.4652   1.9411
  1  3    162.5100   0.0002
  1  3    162.6121   0.0010
  1  3    163.3150   0.0191
  1  3    163.3797   0.2019
  1  3    163.4289   0.0062
  1  3    163.4440   0.2939
  1  3    163.4755   0.0223
  1  3    163.5881   0.1647
  1  3    163.6072   0.0353
  1  3    163.7646   0.0008
  1  3    163.9689   0.0028
  1  3    164.3571   1.3441
  1  3    164.3833   1.2089
  1  3    164.5014   1.7600
  1  3    164.5692   0.9009
  1  3    164.7647   1.1498
  1  3    164.8224   0.1385
  1  3    164.8643   0.7021
  1  3    169.2494   0.0002
  1  3    169.2572   0.0008
  1  3    169.4140   0.0005
  1  3    169.4533   0.0256
  1  3    169.4849   0.0063
  1  3    169.5110   0.0020
  1  3    169.5426   0.0123
  1  3    170.3285   0.0001
  1  3    170.4244   0.0007
  1  3    170.9177   0.0003
  1  2    178.8351   0.0001
  1  2    178.8769   0.0002
  1  2    179.0294   0.0007
  1  2    179.0712   0.0001
  1  2    179.4935   0.0047
  1  2    179.5353   0.0126
  1  2    179.8718   0.0333
  1  2    179.9136   0.0075
  1  2    183.5553   0.0009
  1  2    183.7180   0.0016
  1  2    183.7496   0.0002
  1  2    184.0423   0.0002
  1  2    184.2137   0.0357
  1  2    184.2388   0.0228
  1  2    184.2413   0.0060
  1  2    184.2831   0.0125
  1  2    184.5604   0.0619
  1  2    184.5920   0.0031
  1  4    186.3585   0.0003
  1  4    186.4003   0.0014
  1  4    186.7513   0.0439
  1  4    186.7687   0.0034
  1  4    186.7931   0.0145
  1  4    186.8105   0.0073
  1  4    186.8592   0.0018
  1  4    186.9594   0.0562
  1  4    187.0012   0.0335
  1  4    187.1881   0.0240
  1  4    187.2299   0.0522
  1  4    187.2893   0.0014
  1  4    187.4146   0.0021
  1  4    187.4363   0.0005
  1  4    187.4889   0.0001
  1  4    188.2458   0.0925
  1  4    188.2876   0.2729
  1  4    188.3412   0.4947
  1  2    188.9274   0.0655
  1  2    188.9299   0.0029
  1  2    188.9590   0.0071
  1  2    188.9615   0.0415
  1  2    190.5041   0.0138
  1  2    190.6984   0.0279
  1  2    191.0227   0.0435
  1  4    191.0787   0.0010
  1  4    191.1288   0.0009
  1  4    191.1604   0.0057
  1  2    191.1625   0.0002
  1  4    191.2771   0.0099
  1  2    191.4330   0.0438
  1  4    191.4399   0.0050
  1  4    191.4715   0.0032
  1  2    191.4748   0.0229
  1  4    191.4889   0.0008
  1  2    191.5408   0.0005
  1  4    191.5478   0.0009
  1  4    191.5794   0.0020
  1  4    191.6480   0.0046
  1  4    191.6796   0.0118
  1  4    191.7307   0.0034
  1  4    191.9082   0.0033
  1  4    192.0095   0.0033
  1  4    192.0327   0.0013
  1  4    192.0831   0.0003
  1  4    192.1032   0.0218
  1  4    192.1348   0.5235
  1  4    192.1548   0.0080
  1  4    192.1784   0.1960
  1  4    192.1966   0.0776
  1  4    192.4637   0.7604
  1  4    192.5107   0.0266
  1  4    192.5525   0.0705
  1  4    192.5600   0.1991
  1  4    192.6018   0.0353
  1  4    192.8517   0.0602
  1  4    192.8935   0.0238
  1  4    192.9344   0.0164
  1  4    192.9660   0.0755
  1  4    193.0298   0.1887
  1  4    193.0614   0.0179
  1  2    196.1532   0.0001
  1  4    196.5716   0.0759
  1  4    196.6877   0.8050
  1  4    196.7213   0.1045
  1  4    196.7529   0.5821
  1  4    196.8434   0.0295
  1  4    196.8670   0.2742
  1  4    196.8750   0.2319
  1  4    196.8986   0.0605
  1  4    197.2309   0.0594
  1  4    197.2486   0.0863
  1  4    197.2801   0.0076
  1  4    197.5719   0.0006
  1  4    198.0275   0.0011
  1  4    198.1092   0.0065
  1  4    198.4203   0.0326
  1  4    198.4377   0.0054
  1  4    198.5282   0.1722
  1  4    198.6284   0.0120
  1  4    198.9584   0.5651
  1  4    199.0635   0.4523
  1  4    199.0836   0.0011
  1  4    199.1161   0.2440
  1  4    199.3612   0.2821
  1  4    199.3779   0.0325
  1  4    199.4197   0.1707
  1  4    199.9148   0.0004
  1  4    200.0102   0.0018
  1  5    202.4121   0.0004
  1  5    202.4540   0.0034
  1  5    202.6748   0.0177
  1  5    202.6863   0.0016
  1  5    202.7166   0.0070
  1  5    202.7281   0.0035
  1  5    202.7430   0.0054
  1  5    202.8551   0.0182
  1  5    202.8969   0.0354
  1  5    203.0571   0.0067
  1  5    203.0931   0.0114
  1  5    203.0970   0.0027
  1  5    203.1350   0.0254
  1  5    203.2027   0.0005
  1  5    203.2390   0.0002
  1  5    203.5799   0.0653
  1  5    203.6217   0.1508
  1  5    203.6678   0.2973
  1  4    203.8474   0.0003
  1  4    204.0498   0.0006
  1  4    204.0814   0.0007
  1  4    204.2290   0.0003
  1  4    204.5207   0.0001
  1  5    207.1323   0.0011
  1  5    207.1614   0.0006
  1  5    207.1930   0.0103
  1  5    207.3138   0.0144
  1  5    207.3634   0.0011
  1  5    207.3950   0.0011
  1  5    207.4065   0.0002
  1  5    207.4316   0.0017
  1  5    207.4632   0.0007
  1  5    207.5437   0.0006
  1  5    207.5753   0.0090
  1  5    207.6813   0.0016
  1  5    207.7457   0.0067
  1  5    207.7773   0.3095
  1  5    207.7856   0.0003
  1  5    207.8133   0.0007
  1  5    207.8172   0.0119
  1  5    207.8505   0.0011
  1  5    207.9163   0.0028
  1  5    207.9271   0.0740
  1  5    207.9582   0.0281
  1  5    208.0865   0.0103
  1  5    208.1029   0.4573
  1  5    208.1135   0.0900
  1  5    208.1284   0.0332
  1  5    208.1553   0.0161
  1  5    208.1936   0.0418
  1  5    208.2355   0.0155
  1  5    208.2685   0.0081
  1  5    208.3001   0.0322
  1  5    208.3564   0.0981
  1  5    208.3880   0.0004
  1  5    212.4691   0.0348
  1  5    212.5208   0.3173
  1  5    212.5391   0.0399
  1  5    212.5707   0.2418
  1  5    212.6050   0.0131
  1  5    212.6157   0.1254
  1  5    212.6365   0.1018
  1  5    212.6473   0.0231
  1  5    212.8021   0.0395
  1  5    212.8067   0.0268
  1  5    212.8337   0.0036
  1  5    212.9138   0.0005
  1  5    214.0812   0.0022
  1  5    214.1419   0.0157
  1  5    214.3438   0.0249
  1  5    214.3553   0.0043
  1  5    214.4121   0.1323
  1  5    214.5241   0.0112
  1  5    214.7261   0.0135
  1  5    214.7660   0.1601
  1  5    214.8299   0.1769
  1  5    214.8662   0.1038
  1  5    215.1909   0.1365
  1  5    215.2004   0.0159
  1  5    215.2422   0.0839
  1  5    215.2489   0.0010
  1  5    215.3368   0.0029
  1  5    219.5961   0.0001
  1  5    219.7825   0.0001
  1  5    219.8795   0.0008
  1  5    219.9111   0.0005
  1  5    219.9206   0.0003
