0  eigenvalues      (j= 0.5)

                               37.479
                    1         11111   
                              (2p) 2p 
  1:11111        (2p) 2p  1   1.00000
0  eigenvalues      (j= 1.5)

                              -56.300   -0.255   37.816
                    1         11111    11111    11111   
                              (4s) 4s  (2d) 2d  (2p) 2p 
  3:11111        (1d 2.0)  8 -0.00166  0.01764  0.02078 -0.01136 -0.13811  0.07514  0.02460 -0.01130  0.52748  0.83181  0.05091  0.00170 -0.00949 -0.00696  0.00197  0.01184  0.01396  0.00007  0.00114  0.00345  0.01725  0.00308  0.00173  0.00535  0.00692  0.00012 -0.00046  0.00176  0.00811  0.00108
  3:11111        (3p 2.0)  9 -0.02376 -0.00578  0.00422  0.15217 -0.01209 -0.59683  0.73595 -0.27636  0.00694  0.02221  0.02945  0.00775  0.00225 -0.00103 -0.00343  0.00657 -0.00927  0.00324 -0.01108 -0.00173  0.00444  0.00377 -0.00107  0.00378 -0.00520  0.00114 -0.00553 -0.00078  0.00231  0.00220
  3:11111        (1d 2.0) 10  0.00064 -0.01394  0.02865 -0.00787  0.07195 -0.00954 -0.03813 -0.10065  0.83751 -0.52334  0.07879 -0.00085  0.00722 -0.00935 -0.00057 -0.00718 -0.00860 -0.00049  0.00625  0.00547 -0.01112  0.00502 -0.00066 -0.00327 -0.00384 -0.00037  0.00362  0.00279 -0.00522  0.00189
  3:11111        (3p 1.0) 11  0.01383 -0.00402 -0.01474 -0.23784  0.14216 -0.67840 -0.26666  0.61352  0.07881  0.05231 -0.06769 -0.00452  0.00030  0.00292  0.00775  0.00234 -0.00073 -0.00526  0.03045  0.00307  0.00602 -0.00951  0.00462  0.00102  0.00246 -0.00329  0.01601  0.00127  0.00319 -0.00557
  3:11111        (3p 1.0) 12 -0.01500 -0.00900 -0.00111 -0.58272  0.70456  0.23416  0.31987  0.00201  0.00048  0.07827 -0.00124  0.00467  0.00243  0.00015  0.01280 -0.00808  0.00126  0.00562 -0.00023  0.00000  0.00843 -0.00021  0.00515 -0.00403  0.00075  0.00330 -0.00031  0.00000  0.00440 -0.00012
  3:11111        (3p 0.0) 13 -0.00656 -0.00628 -0.00946  0.74934  0.51616  0.14505  0.10575  0.35526  0.05420  0.05529 -0.08073  0.00197  0.00147  0.00213 -0.01498 -0.00019  0.00256  0.00209  0.02091  0.00175  0.00624 -0.00552 -0.00611  0.00141  0.00301  0.00091  0.01106  0.00076  0.00328 -0.00327
  3:11111        (1s 0.0) 14 -0.00036 -0.00125  0.01816  0.03231  0.02583  0.00125  0.00490  0.13183 -0.08116 -0.00303  0.98626  0.00013  0.00082 -0.01043 -0.00198 -0.00145 -0.00471  0.00075 -0.02903  0.00901  0.00082  0.00085 -0.00150 -0.00064 -0.00360  0.00058 -0.01265  0.00314  0.00035  0.00082
  4:11111        (3p 2.0) 15  0.00289  0.00117  0.00376  0.00381  0.00556 -0.00262  0.00332  0.02532  0.00839 -0.01430 -0.02075  0.01796 -0.00269  0.02356  0.12326  0.18239  0.46112 -0.49559 -0.69296  0.00976  0.09516  0.02161 -0.00718 -0.00311 -0.00979 -0.00106 -0.02920 -0.00277  0.00964  0.00728
  4:11111        (1d 2.0) 16 -0.00047  0.00626  0.00243 -0.00053 -0.01061  0.00513 -0.00032 -0.00297 -0.00358 -0.01788 -0.00425 -0.00285  0.01473  0.01808 -0.01253 -0.05027 -0.07515  0.02770  0.03962  0.51901  0.84715  0.01752  0.00471  0.01436  0.01823  0.00043 -0.00158  0.00297  0.01783  0.00285
  4:11111        (3p 2.0) 17 -0.00368  0.00020  0.00151  0.00414 -0.00188 -0.00951 -0.00405  0.01080  0.00383 -0.00622 -0.00882 -0.02059 -0.00571  0.00695  0.08918 -0.18715  0.46960  0.80430 -0.29462  0.03834 -0.00453  0.00974 -0.00310  0.00619 -0.01026  0.00161 -0.01139 -0.00129  0.00386  0.00317
  4:11111        (1d 2.0) 18  0.00025 -0.00438  0.00271 -0.00004  0.00658 -0.00330  0.00038 -0.00487 -0.00519  0.01196 -0.00733  0.00175 -0.01092  0.02520 -0.00307  0.03409  0.00555 -0.04408 -0.01412  0.85233 -0.51761  0.02721 -0.00172 -0.00867 -0.01034 -0.00099  0.00894  0.00489 -0.01142  0.00467
  4:11111        (3p 1.0) 19  0.00200  0.00121 -0.00387 -0.00588 -0.00013 -0.00539  0.00401 -0.02920 -0.00838 -0.00799  0.02313  0.01250 -0.00013 -0.03082 -0.26591 -0.11088  0.73633 -0.21676  0.56776  0.01483  0.02704 -0.02243  0.00936  0.00131  0.00515 -0.00555  0.03260  0.00217  0.00529 -0.00782
  4:11111        (3p 1.0) 20 -0.00239  0.00091  0.00002 -0.01372  0.00676  0.00321 -0.00471 -0.00003 -0.00015 -0.01157  0.00042 -0.01324 -0.00677 -0.00146 -0.46743  0.85097  0.02784  0.23278 -0.00202 -0.00030  0.03855 -0.00051  0.01092 -0.00869  0.00064  0.00556 -0.00045 -0.00005  0.00742 -0.00017
  4:11111        (3p 0.0) 21 -0.00107  0.00094 -0.00246  0.01543  0.00333  0.00224 -0.00234 -0.01932 -0.00535 -0.00855  0.01374 -0.00584 -0.00412 -0.02012  0.82777  0.43649  0.13118  0.04908  0.31384  0.01155  0.02770 -0.05502 -0.01228  0.00310  0.00610  0.00101  0.02451  0.00090  0.00546 -0.00460
  4:11111        (1s 0.0) 22 -0.00004 -0.00013  0.00205  0.00070  0.00075 -0.00063 -0.00009  0.01427 -0.00427 -0.00074 -0.00219 -0.00027 -0.00065  0.01002  0.03665  0.02016  0.01118  0.00139  0.05324 -0.03182 -0.00059  0.99365 -0.01015 -0.00487 -0.02555  0.00328 -0.07460  0.01540  0.00105  0.00175
  5:11111        (3p 2.0) 23  0.00126  0.00117  0.00227  0.00181  0.00243 -0.00109  0.00182  0.01153  0.00376 -0.00647 -0.00842  0.00339  0.00060  0.00335  0.00484  0.00387  0.00633  0.00188  0.02871  0.00587 -0.01750 -0.04607  0.10823  0.09112  0.42454 -0.44669 -0.76846  0.02060  0.07375  0.01189
  5:11111        (1d 2.0) 24 -0.00028  0.00383  0.00092 -0.00025 -0.00532  0.00257 -0.00014 -0.00134 -0.00182 -0.00802 -0.00144 -0.00089  0.00503  0.00328 -0.00128 -0.00724 -0.00874 -0.00011 -0.00167 -0.00308 -0.01769 -0.00661 -0.01196 -0.02543 -0.05080  0.02468  0.04927  0.51680  0.85194  0.00769
  5:11111        (3p 2.0) 25 -0.00170  0.00037  0.00093  0.00193 -0.00116 -0.00482 -0.00215  0.00491  0.00171 -0.00278 -0.00358 -0.00418 -0.00063  0.00124  0.00328 -0.00538  0.00817 -0.00267  0.01192  0.00287 -0.00792 -0.01906  0.04935 -0.13477  0.35359  0.86693 -0.31591  0.04399 -0.01608  0.00533
  5:11111        (1d 2.0) 26  0.00016 -0.00261  0.00081  0.00000  0.00333 -0.00167  0.00018 -0.00229 -0.00265  0.00534 -0.00253  0.00053 -0.00361  0.00420  0.00021  0.00440  0.00505  0.00039 -0.00499 -0.00481  0.01189 -0.01251 -0.00044  0.01955 -0.00403 -0.04780  0.00163  0.85437 -0.51646  0.01218
  5:11111        (3p 1.0) 27  0.00088  0.00103 -0.00228 -0.00283 -0.00030 -0.00271  0.00210 -0.01323 -0.00373 -0.00361  0.00932  0.00231  0.00077 -0.00362 -0.00702 -0.00174  0.00063  0.00472 -0.03357 -0.00500 -0.01055  0.05650 -0.26963 -0.09159  0.81048 -0.15144  0.48356  0.00620  0.01467 -0.01239
  5:11111        (3p 1.0) 28 -0.00113  0.00101  0.00005 -0.00652  0.00308  0.00177 -0.00244  0.00000 -0.00008 -0.00518  0.00017 -0.00272 -0.00023 -0.00005 -0.01187  0.00782 -0.00071 -0.00510  0.00020  0.00005 -0.01489  0.00131 -0.32568  0.93246  0.02764  0.15062 -0.00538 -0.00021  0.02069 -0.00026
  5:11111        (3p 0.0) 29 -0.00051  0.00092 -0.00144  0.00735  0.00151  0.00132 -0.00122 -0.00876 -0.00237 -0.00383  0.00552 -0.00123  0.00010 -0.00231  0.01407  0.00016 -0.00191 -0.00183 -0.02264 -0.00335 -0.01133  0.03491  0.89705  0.30647  0.18119  0.01571  0.25164  0.00497  0.01491 -0.04957
  5:11111        (1s 0.0) 30 -0.00001 -0.00004  0.00063  0.00033  0.00037 -0.00031 -0.00005  0.00725 -0.00149 -0.00034 -0.00101 -0.00005 -0.00015  0.00252  0.00104  0.00050  0.00159 -0.00030  0.01043 -0.00575 -0.00080  0.00057  0.03977  0.01396  0.01284 -0.00003  0.02989 -0.01458 -0.00014  0.99837
1  eigenvalues      (j= 2.5)

                             1096.591 1138.823 1255.246 1263.118 1269.321 1269.532 1288.522 1308.842 1310.107 1366.724 1484.391 1523.793 1541.548 1544.927 1548.397 1549.407 1556.880 1586.654 1587.829 1645.762 1670.859 1673.038 1675.572 1675.893 1680.497 1714.233 1714.850 1773.436
                    1         11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111   
                              (3p) 4p  (1d) 2d  (3p) 4f  (3p) 4d  (3p) 4p  (3p) 4p  (3p) 2d  (1d) 2d  (1d) 2f  (1s) 2d  (3p) 4p  (1d) 2d  (3p) 4f  (3p) 4d  (3p) 4p  (3p) 2f  (3p) 2d  (1d) 2f  (1d) 2d  (1s) 2d  (3p) 4f  (3p) 4p  (3p) 2f  (3p) 4p  (3p) 2d  (1d) 2f  (1d) 2d  (1s) 2d 
  1:11111        (3p) 4p  1   0.99792  0.05059  0.00081  0.00988  0.02731  0.02577  0.00101  0.00073  0.00061 -0.00065 -0.00664 -0.00035  0.00055  0.00281  0.00506 -0.00019  0.00046 -0.00003  0.00018 -0.00011  0.00061  0.00177  0.00059  0.00194  0.00036 -0.00001  0.00008 -0.00005
  1:11111        (1d) 2d  2  -0.05062  0.99762  0.00004 -0.00219  0.00118  0.00067  0.02617 -0.02294 -0.01829 -0.02326 -0.00005 -0.00022  0.00007 -0.00066 -0.00014  0.00091  0.00737  0.00090 -0.00332 -0.00254 -0.00007 -0.00071  0.00103 -0.00042  0.00465  0.00036 -0.00111 -0.00104
  2:11111        (3p) 4p  3   0.00689  0.00039 -0.00022 -0.00296 -0.00869 -0.00822 -0.00020 -0.00055 -0.00046  0.00018  0.99774  0.05454  0.00368  0.01764  0.03074 -0.00095  0.00367  0.00000  0.00017 -0.00044  0.00156  0.00446  0.00150  0.00484  0.00092 -0.00002  0.00015 -0.00011
  2:11111        (1d) 2d  4  -0.00005  0.00047 -0.00001  0.00049 -0.00007  0.00004 -0.00740  0.00721  0.00573  0.01356 -0.05463  0.99672 -0.00016 -0.00606  0.00322  0.00679  0.04514  0.00567 -0.02839 -0.01237 -0.00023 -0.00132  0.00189 -0.00049  0.00816  0.00098 -0.00504 -0.00330
  3:11111        (3p) 4f  5  -0.00001  0.00009  0.98706 -0.15246  0.02101  0.00537 -0.02275  0.02152 -0.01197 -0.01616  0.00000  0.00006 -0.02099  0.00777 -0.00214 -0.00088  0.00106  0.00046 -0.00017  0.00033 -0.00841  0.00514 -0.00135 -0.00175  0.00081  0.00022 -0.00007  0.00016
  3:11111        (3p) 4d  6  -0.00038  0.00075  0.15080  0.95079 -0.10292 -0.24685  0.00911 -0.02998 -0.00842 -0.02199 -0.00008  0.00010 -0.00428 -0.01019  0.00586 -0.00172  0.00008 -0.00027  0.00026  0.00019 -0.00309 -0.00362  0.00001  0.00420 -0.00003 -0.00015  0.00017  0.00010
  3:11111        (3p) 4p  7  -0.03876 -0.00252  0.01924  0.24600  0.70280  0.66417  0.02043  0.03024  0.02524 -0.01868  0.01227  0.00058  0.00083  0.00407  0.00718 -0.00022  0.00097 -0.00002  0.00025 -0.00013  0.00098  0.00278  0.00095  0.00301  0.00065 -0.00001  0.00014 -0.00008
  3:11111        (3p) 2f  8   0.00002 -0.00037 -0.03213 -0.08589  0.63355 -0.63764  0.02663  0.27067 -0.32720  0.02603  0.00001 -0.00020 -0.00261 -0.00059  0.00148  0.02042 -0.00069 -0.03218 -0.00519  0.00060 -0.00245 -0.00009  0.01240 -0.00250 -0.00221 -0.01595 -0.00224  0.00029
  3:11111        (1d) 2f  9   0.00000  0.00016  0.00553 -0.05719  0.30303 -0.29549 -0.08195 -0.60002  0.67002 -0.00826 -0.00001  0.00013  0.00376  0.00248 -0.00368 -0.03784  0.00465  0.00146  0.00074 -0.00070  0.00313  0.00056 -0.01717  0.00297  0.00414  0.00086  0.00033 -0.00034
  3:11111        (3p) 2d 10   0.00105 -0.02258  0.01886 -0.01817 -0.00855 -0.02817  0.97221  0.08694  0.18543 -0.08674 -0.00028  0.00436  0.00051 -0.00391 -0.00261  0.00617  0.04690  0.00128  0.00831 -0.01359 -0.00045 -0.00386  0.00544 -0.00283  0.02470  0.00069  0.00374 -0.00794
  3:11111        (1d) 2d 11  -0.00121  0.03563 -0.00702  0.02215 -0.01910 -0.03755 -0.17962  0.74126  0.63700  0.09298  0.00087 -0.01159  0.00037 -0.00002 -0.00062  0.00065  0.00549 -0.00065  0.00682  0.00592  0.00011 -0.00030  0.00053 -0.00047  0.00264 -0.00030  0.00346  0.00221
  3:11111        (1s) 2d 12  -0.00108  0.01842  0.02306  0.02129 -0.00175  0.02248  0.10331 -0.07419 -0.02925  0.98991  0.00063 -0.01029 -0.00039  0.00241  0.00074 -0.00329 -0.02896 -0.00292  0.00722  0.00017  0.00014  0.00189 -0.00267  0.00114 -0.01268 -0.00100  0.00240  0.00046
  4:11111        (3p) 4f 13   0.00000  0.00000  0.02201 -0.00345  0.00057  0.00003 -0.00054  0.00066 -0.00050 -0.00048 -0.00003 -0.00049  0.92945 -0.34707  0.09643  0.04832 -0.04510 -0.02621  0.00552 -0.01819 -0.01779  0.01058 -0.00225 -0.00376  0.00232  0.00035 -0.00027  0.00026
  4:11111        (3p) 4d 14  -0.00002  0.00003  0.00193  0.01190 -0.00140 -0.00315  0.00028 -0.00046 -0.00018 -0.00059 -0.00097  0.00361  0.34175  0.79979 -0.47235  0.13410  0.01274  0.02409 -0.03073 -0.02171 -0.00533 -0.00662  0.00009  0.00713  0.00105 -0.00021  0.00006  0.00008
  4:11111        (3p) 4p 15  -0.00577 -0.00031 -0.00014 -0.00191 -0.00576 -0.00546  0.00010 -0.00024 -0.00017  0.00012 -0.03573 -0.00416  0.09313  0.47819  0.86776 -0.03387  0.07374 -0.00559  0.03514 -0.01900  0.00155  0.00414  0.00173  0.00441  0.00219  0.00003  0.00010 -0.00009
  4:11111        (3p) 2f 16   0.00000 -0.00002  0.00085  0.00020 -0.00539  0.00575 -0.00391 -0.03051  0.03483 -0.00114  0.00006 -0.00231 -0.09230 -0.06198  0.09175  0.96456 -0.10618 -0.17806 -0.04133  0.02317 -0.00502  0.00011  0.02417 -0.00482 -0.00562 -0.02683 -0.00364  0.00044
  4:11111        (1d) 2f 17   0.00000  0.00001 -0.00079 -0.00276  0.01975 -0.01984  0.00055  0.00502 -0.00629  0.00077 -0.00001  0.00080 -0.00170 -0.03194  0.03159  0.17287 -0.08043  0.96795  0.14672 -0.00314  0.00869  0.00134 -0.04520  0.00776  0.01121 -0.00038  0.00044 -0.00059
  4:11111        (3p) 2d 18   0.00029 -0.00612 -0.00032  0.00108  0.00034  0.00204 -0.04418 -0.01096 -0.01420  0.03261  0.00151 -0.04512  0.02009 -0.07052 -0.04498  0.12198  0.98086  0.04862  0.06742 -0.02079 -0.00073 -0.00809  0.01068 -0.00572  0.04997  0.00132  0.00656 -0.01116
  4:11111        (1d) 2d 19  -0.00015  0.00363 -0.00020 -0.00010  0.00017  0.00022 -0.00467 -0.00465 -0.00478 -0.00903 -0.00064  0.03230 -0.00210  0.01726 -0.04373  0.01145 -0.06034 -0.15412  0.98383  0.03173  0.00048 -0.00062  0.00131 -0.00122  0.00699 -0.00041  0.00612  0.00546
  4:11111        (1s) 2d 20  -0.00012  0.00208  0.00040 -0.00032 -0.00002 -0.00027  0.01504 -0.00279 -0.00110 -0.00188 -0.00093  0.01113  0.02890  0.01917  0.00625 -0.01591  0.03050  0.01329 -0.02784  0.99524  0.00192  0.01280 -0.01584  0.00597 -0.07146 -0.00444  0.01303  0.00090
  5:11111        (3p) 4f 21   0.00000  0.00000  0.01047 -0.00163  0.00026  0.00003 -0.00025  0.00029 -0.00020 -0.00021  0.00000 -0.00001  0.01947 -0.00739  0.00211  0.00140 -0.00113 -0.00129 -0.00008 -0.00024  0.82784 -0.50738  0.13956  0.17204 -0.08093 -0.02598  0.00627 -0.01880
  5:11111        (3p) 4d 22  -0.00001  0.00001  0.00099  0.00616 -0.00071 -0.00162  0.00011 -0.00022 -0.00008 -0.00023 -0.00007  0.00013  0.00381  0.00858 -0.00536  0.00146  0.00047  0.00020 -0.00072 -0.00290  0.48657  0.56415 -0.00348 -0.66512  0.01470  0.02516 -0.03321 -0.02170
  5:11111        (3p) 4p 23  -0.00261 -0.00014 -0.00008 -0.00103 -0.00305 -0.00289 -0.00001 -0.00013 -0.00010  0.00008 -0.00677 -0.00043 -0.00057 -0.00322 -0.00621  0.00033  0.00003  0.00008 -0.00025 -0.00111  0.21902  0.63464  0.21152  0.69882  0.12039 -0.00456  0.03424 -0.01906
  5:11111        (3p) 2f 24   0.00000  0.00000  0.00042  0.00011 -0.00265  0.00282 -0.00176 -0.01378  0.01572 -0.00051  0.00000  0.00001  0.00216  0.00064 -0.00136 -0.02010 -0.00055  0.05186  0.00842 -0.00001 -0.16794 -0.03237  0.93905 -0.16322 -0.21921 -0.09734 -0.02541  0.02240
  5:11111        (1d) 2f 25   0.00000  0.00001 -0.00041 -0.00133  0.00960 -0.00965  0.00027  0.00271 -0.00338  0.00038  0.00000 -0.00001 -0.00211 -0.00174  0.00241  0.02474 -0.00265  0.00017 -0.00027 -0.00031 -0.00627 -0.02077  0.08861  0.00661 -0.07258  0.98442  0.12822 -0.00158
  5:11111        (3p) 2d 26   0.00017 -0.00364 -0.00016  0.00051  0.00017  0.00093 -0.02005 -0.00488 -0.00634  0.01320  0.00030 -0.00559 -0.00029  0.00371  0.00258 -0.00696 -0.05111 -0.00117 -0.01296  0.07539 -0.00431 -0.13885  0.20597 -0.10156  0.95646  0.04398  0.04426 -0.00626
  5:11111        (1d) 2d 27  -0.00005  0.00120 -0.00008 -0.00005  0.00009  0.00013 -0.00220 -0.00239 -0.00242 -0.00310 -0.00021  0.00536 -0.00025  0.00018  0.00036 -0.00047 -0.00402  0.00071 -0.00586 -0.01652  0.00058  0.00834 -0.00480 -0.04811 -0.04151 -0.13093  0.98901  0.01405
  5:11111        (1s) 2d 28  -0.00004  0.00064  0.00019 -0.00016 -0.00002 -0.00015  0.00751 -0.00096 -0.00011 -0.00079 -0.00018  0.00256  0.00039 -0.00088 -0.00036  0.00154  0.01154  0.00088 -0.00475 -0.00086  0.03405  0.01439 -0.01285  0.00576  0.01329  0.00588 -0.01278  0.99892
  1:11111        (3p 2.0)  1  0.99792  0.05059  0.00081  0.00988  0.02731  0.02577  0.00101  0.00073  0.00061 -0.00065 -0.00664 -0.00035  0.00055  0.00281  0.00506 -0.00019  0.00046 -0.00003  0.00018 -0.00011  0.00061  0.00177  0.00059  0.00194  0.00036 -0.00001  0.00008 -0.00005
  1:11111        (1d 2.0)  2 -0.05062  0.99762  0.00004 -0.00219  0.00118  0.00067  0.02617 -0.02294 -0.01829 -0.02326 -0.00005 -0.00022  0.00007 -0.00066 -0.00014  0.00091  0.00737  0.00090 -0.00332 -0.00254 -0.00007 -0.00071  0.00103 -0.00042  0.00465  0.00036 -0.00111 -0.00104
  2:11111        (3p 2.0)  3  0.00689  0.00039 -0.00022 -0.00296 -0.00869 -0.00822 -0.00020 -0.00055 -0.00046  0.00018  0.99774  0.05454  0.00368  0.01764  0.03074 -0.00095  0.00367  0.00000  0.00017 -0.00044  0.00156  0.00446  0.00150  0.00484  0.00092 -0.00002  0.00015 -0.00011
  2:11111        (1d 2.0)  4 -0.00005  0.00047 -0.00001  0.00049 -0.00007  0.00004 -0.00740  0.00721  0.00573  0.01356 -0.05463  0.99672 -0.00016 -0.00606  0.00322  0.00679  0.04514  0.00567 -0.02839 -0.01237 -0.00023 -0.00132  0.00189 -0.00049  0.00816  0.00098 -0.00504 -0.00330
  3:11111        (3p 2.0)  5 -0.01967 -0.01608 -0.06950 -0.25525  0.19175  0.65884  0.62476 -0.00912  0.24951 -0.06462  0.00635  0.00314  0.00432  0.00392 -0.00083 -0.00240  0.03088  0.01199  0.00717 -0.00912  0.00273  0.00037 -0.00022 -0.00111  0.01699  0.00599  0.00318 -0.00531
  3:11111        (1d 2.0)  6 -0.00109  0.03194 -0.00381 -0.00576  0.11843 -0.16574 -0.19731  0.39466  0.86939  0.07946  0.00078 -0.01030  0.00201  0.00110 -0.00220 -0.01635  0.00699  0.00008  0.00643  0.00498  0.00150 -0.00001 -0.00721  0.00091  0.00421  0.00012  0.00324  0.00182
  3:11111        (3p 2.0)  7  0.01052 -0.00970 -0.34625  0.63246 -0.42979 -0.18652  0.47372 -0.06519  0.16747 -0.05040 -0.00344  0.00204  0.00763 -0.01298  0.00123 -0.00294  0.02214  0.00854  0.00554 -0.00671  0.00205 -0.00729 -0.00019  0.00200  0.01194  0.00426  0.00249 -0.00390
  3:11111        (1d 2.0)  8  0.00054 -0.01579  0.00808 -0.06106  0.27958 -0.24750  0.00703 -0.86817  0.31441 -0.04897 -0.00039  0.00530  0.00320  0.00223 -0.00302 -0.03414  0.00170  0.00159 -0.00239 -0.00327  0.00275  0.00063 -0.01560  0.00287  0.00252  0.00090 -0.00125 -0.00129
  3:11111        (3p 1.0)  9 -0.02523 -0.00166 -0.23935  0.44890  0.81767 -0.05243  0.03940  0.17522 -0.18985  0.00197  0.00794  0.00027  0.00347 -0.00315  0.00805  0.01247 -0.00009 -0.02058 -0.00299  0.00026  0.00048 -0.00086  0.00884  0.00219 -0.00122 -0.01021 -0.00125  0.00012
  3:11111        (3p 1.0) 10  0.00719 -0.01139  0.72008 -0.00613  0.11816 -0.42626  0.50511  0.15661 -0.04580 -0.04795 -0.00229  0.00218 -0.01656  0.00048 -0.00239  0.01038  0.02504 -0.01174  0.00223 -0.00663 -0.00791  0.00036  0.00664 -0.00341  0.01260 -0.00580  0.00105 -0.00392
  3:11111        (3p 0.0) 11 -0.01783  0.00563  0.54614  0.57337 -0.04879  0.50612 -0.27475 -0.15342  0.11769 -0.01656  0.00552 -0.00075 -0.01018  0.00154  0.00518 -0.01345 -0.01146  0.01610  0.00055  0.00358 -0.00360  0.00284 -0.00798  0.00473 -0.00495  0.00795  0.00024  0.00210
  3:11111        (1s 0.0) 12 -0.00108  0.01842  0.02306  0.02129 -0.00175  0.02248  0.10331 -0.07419 -0.02925  0.98991  0.00063 -0.01029 -0.00039  0.00241  0.00074 -0.00329 -0.02896 -0.00292  0.00722  0.00017  0.00014  0.00189 -0.00267  0.00114 -0.01268 -0.00100  0.00240  0.00046
  4:11111        (3p 2.0) 13 -0.00285 -0.00412 -0.00225 -0.00537 -0.00039 -0.00220 -0.02716  0.00349 -0.02113  0.02173 -0.01753 -0.03200 -0.08885 -0.10186  0.59817 -0.33099  0.70356  0.08030  0.08925 -0.02138  0.00506 -0.00062 -0.00048 -0.00261  0.03474  0.01018  0.00552 -0.00743
  4:11111        (1d 2.0) 14 -0.00014  0.00325 -0.00054 -0.00132  0.00898 -0.00867 -0.00394 -0.00191 -0.00709 -0.00773 -0.00058  0.02925 -0.00264  0.00115 -0.02499  0.08755 -0.08994  0.29503  0.94558  0.02698  0.00432  0.00004 -0.01905  0.00238  0.01127 -0.00053  0.00567  0.00462
  4:11111        (3p 2.0) 15  0.00165 -0.00285 -0.00926  0.01025  0.00191 -0.00110 -0.01993  0.00204 -0.01569  0.01586  0.00956 -0.01754 -0.19980  0.53199 -0.62445 -0.11693  0.51076  0.09860  0.01155 -0.01661  0.00531 -0.01419 -0.00044  0.00365  0.02462  0.00726  0.00425 -0.00555
  4:11111        (1d 2.0) 16  0.00007 -0.00161 -0.00062 -0.00242  0.01759 -0.01784  0.00258  0.00657 -0.00349  0.00473  0.00028 -0.01373 -0.00058 -0.03628  0.04781  0.14950 -0.04496  0.93469 -0.30876 -0.01700  0.00755  0.00148 -0.04101  0.00749  0.00690 -0.00016 -0.00234 -0.00297
  4:11111        (3p 1.0) 17 -0.00375 -0.00020 -0.00516  0.00363 -0.00774 -0.00091 -0.00217 -0.01978  0.02200 -0.00069 -0.02342 -0.00288 -0.15284  0.62178  0.44376  0.61683 -0.00258 -0.10121 -0.01464  0.00062  0.00118 -0.00234  0.01707  0.00313 -0.00246 -0.01711 -0.00214  0.00017
  4:11111        (3p 1.0) 18  0.00115 -0.00317  0.01610  0.00089 -0.00082  0.00369 -0.02517 -0.01739  0.00589  0.01626  0.00679 -0.02361  0.68120 -0.23159 -0.16293  0.51112  0.43300 -0.05737  0.01098 -0.01564 -0.01624  0.00122  0.01329 -0.00692  0.02559 -0.00968  0.00182 -0.00549
  4:11111        (3p 0.0) 19 -0.00267  0.00155  0.01060  0.00323 -0.00038 -0.00752  0.01396  0.01847 -0.01427 -0.00876 -0.01693  0.01321  0.68048  0.51377  0.15701 -0.44919 -0.19396  0.07526  0.00528 -0.03398 -0.00737  0.00544 -0.01542  0.00790 -0.00817  0.01337  0.00002  0.00293
  4:11111        (1s 0.0) 20 -0.00012  0.00208  0.00040 -0.00032 -0.00002 -0.00027  0.01504 -0.00279 -0.00110 -0.00188 -0.00093  0.01113  0.02890  0.01917  0.00625 -0.01591  0.03050  0.01329 -0.02784  0.99524  0.00192  0.01280 -0.01584  0.00597 -0.07146 -0.00444  0.01303  0.00090
  5:11111        (3p 2.0) 21 -0.00127 -0.00242 -0.00112 -0.00284 -0.00029 -0.00120 -0.01235  0.00162 -0.00951  0.00882 -0.00336 -0.00389 -0.00362 -0.00295  0.00107  0.00193 -0.03287 -0.01860 -0.01107  0.04923 -0.07032  0.03429 -0.08257  0.64016  0.75198  0.04960  0.06942 -0.01177
  5:11111        (1d 2.0) 22 -0.00005  0.00107 -0.00026 -0.00064  0.00437 -0.00420 -0.00185 -0.00093 -0.00368 -0.00260 -0.00019  0.00479 -0.00117 -0.00062  0.00140  0.01064 -0.00478  0.00071 -0.00536 -0.01491 -0.00229 -0.00183  0.03533 -0.04007 -0.06958  0.32314  0.94194  0.01186
  5:11111        (3p 2.0) 23  0.00077 -0.00171 -0.00436  0.00522  0.00100 -0.00057 -0.00904  0.00096 -0.00705  0.00644  0.00189 -0.00250 -0.00708  0.01143 -0.00120  0.00203 -0.02373 -0.01325 -0.00879  0.03495 -0.08495  0.37188 -0.26564 -0.70060  0.53363  0.07583 -0.00545 -0.00909
  5:11111        (1d 2.0) 24  0.00002 -0.00053 -0.00033 -0.00117  0.00855 -0.00869  0.00123  0.00350 -0.00194  0.00173  0.00009 -0.00240 -0.00178 -0.00164  0.00200  0.02234 -0.00057 -0.00016  0.00238  0.00712 -0.00586 -0.02231  0.08140  0.02743 -0.04635  0.93905 -0.32761 -0.00770
  5:11111        (3p 1.0) 25 -0.00170 -0.00009 -0.00243  0.00181 -0.00395 -0.00061 -0.00101 -0.00895  0.00991 -0.00028 -0.00441 -0.00023 -0.00331  0.00312 -0.00717 -0.01243  0.00014  0.03328  0.00496 -0.00158 -0.04455  0.71273  0.69041  0.09067 -0.03308 -0.04922 -0.00615  0.00027
  5:11111        (3p 1.0) 26  0.00054 -0.00189  0.00768  0.00055 -0.00038  0.00181 -0.01141 -0.00782  0.00272  0.00655  0.00131 -0.00285  0.01529 -0.00076  0.00233 -0.01038 -0.02786  0.01896 -0.00367  0.03918  0.57357 -0.44260  0.54006 -0.24872  0.34259 -0.02779  0.00525 -0.00871
