  1  1 0.5   37.479
  1  1 1.5  -56.300
  1  1 1.5   -0.255
  1  1 1.5   37.816
  1  1 2.5    0.000
  2  3 4.5 1258.199
  2  3 4.5 1304.101
  2  4 4.5 1544.771
  2  4 4.5 1585.587
  2  5 4.5 1674.407
  2  5 4.5 1713.740
