   71.298  937.837  107.438   0.0001  1  1  0.0  1.0
   17.874  893.993  108.626   0.0002  1  1  2.0  1.0
  -19.134  878.312  111.270   0.0001  1  1  2.0  2.0
  -15.414  893.993  112.753   0.0456  1  1  0.0  1.0
  -16.528  893.993  112.891   0.1382  1  1  1.0  1.0
   71.298  983.096  113.049   0.1456  1  1  0.0  1.0
  -19.134  893.993  113.214   0.2405  1  1  2.0  1.0
   17.874  937.837  114.062   0.0005  1  1  2.0  1.0
   17.874  938.058  114.089   0.0007  1  1  2.0  3.0
   17.874  945.776  115.046   0.5667  1  1  2.0  2.0
  -15.414  937.837  118.189   0.0667  1  1  0.0  1.0
  -16.528  937.837  118.327   0.0593  1  1  1.0  1.0
  -16.528  937.905  118.336   0.1510  1  1  1.0  2.0
  -19.134  937.837  118.650   0.0050  1  1  2.0  1.0
  -19.134  937.905  118.659   0.0680  1  1  2.0  2.0
  -19.134  938.058  118.678   0.3072  1  1  2.0  3.0
   17.874  975.182  118.692   0.0004  1  1  2.0  1.0
   17.874  975.425  118.722   0.0049  1  1  2.0  2.0
  -16.528  945.776  119.311   0.0005  1  1  1.0  2.0
  -19.134  945.776  119.635   0.0036  1  1  2.0  2.0
   17.874  983.096  119.673   0.2144  1  1  2.0  1.0
  -15.414  975.182  122.819   0.0580  1  1  0.0  1.0
  -16.528  975.071  122.944   0.0501  1  1  1.0  0.0
  -16.528  975.182  122.957   0.0361  1  1  1.0  1.0
  -16.528  975.425  122.987   0.0763  1  1  1.0  2.0
  -19.134  975.182  123.280   0.0562  1  1  2.0  1.0
  -19.134  975.425  123.311   0.1720  1  1  2.0  2.0
  -19.134  983.096  124.262   0.0001  1  1  2.0  1.0
   71.298 1109.962  128.779   0.0377  1  3  0.0  1.0
   71.298 1110.890  128.894   0.0175  1  3  0.0  1.0
   17.874 1061.872  129.440   0.0003  1  3  2.0  2.0
   17.874 1062.051  129.462   0.0009  1  3  2.0  3.0
