      17.874  2.0  1 (1d) 1d      1103.180  3.0  3 (2d) 3f       134.562    134.5617   0.001   0.0009  -3.046 7.069E+08 6.10E-01
      17.874  2.0  1 (1d) 1d      1105.959  3.0  3 (2d) 3g       134.906    134.9063   0.001   0.0016  -2.795 1.265E+09 2.51E-01
      17.874  2.0  1 (1d) 1d      1109.962  1.0  3 (2d) 1p       135.403    135.4025   0.227   0.2472  -0.607 1.967E+11-7.14E-01
      17.874  2.0  1 (1d) 1d      1110.688  3.0  3 (2d) 3d       135.493    135.4925   0.001   0.0011  -2.962 8.700E+08-1.42E-01
      17.874  2.0  1 (1d) 1d      1110.890  1.0  3 (2d) 3d       135.518    135.5177   0.140   0.1523  -0.817 1.214E+11 7.23E-01
      71.298  0.0  1 (1s) 1s      1166.324  1.0  3 (2p) 1p       135.767    135.7668   1.167   1.2735   0.105 1.018E+12 8.25E-01
      17.874  2.0  1 (1d) 1d      1114.899  2.0  3 (2d) 3p       136.015    136.0147   0.001   0.0014  -2.857 1.115E+09 2.60E-01
      17.874  2.0  1 (1d) 1d      1115.483  1.0  3 (2d) 3p       136.087    136.0870   0.008   0.0087  -2.062 6.959E+09 8.44E-01
      17.874  2.0  1 (1d) 1d      1118.495  2.0  3 (2d) 1d       136.461    136.4605   1.046   1.1468   0.059 9.265E+11 5.01E-01
      17.874  2.0  1 (1d) 1d      1118.996  1.0  3 (2d) 3s       136.523    136.5226   0.001   0.0006  -3.259 4.454E+08-1.78E-01
      17.874  2.0  1 (1d) 1d      1125.452  3.0  3 (2d) 1f       137.323    137.3230   2.096   2.3128   0.364 1.892E+12-6.09E-01
     -16.528  1.0  1 (3p) 3p      1102.793  2.0  3 (2d) 3f       138.779    138.7790   0.002   0.0017  -2.764 1.438E+09 8.04E-01
     -16.528  1.0  1 (3p) 3p      1103.558  0.0  3 (2d) 1s       138.874    138.8738   0.000   0.0002  -3.605 2.079E+08 9.74E-01
     -19.134  2.0  1 (3p) 3p      1102.793  2.0  3 (2d) 3f       139.102    139.1022   0.001   0.0007  -3.186 5.470E+08 6.76E-01
     -19.134  2.0  1 (3p) 3p      1103.180  3.0  3 (2d) 3f       139.150    139.1501   0.004   0.0045  -2.342 3.819E+09 8.36E-01
     -19.134  2.0  1 (3p) 3p      1105.959  3.0  3 (2d) 3g       139.495    139.4947   0.000   0.0002  -3.776 1.414E+08 4.48E-01
     -15.414  0.0  1 (3p) 3p      1109.962  1.0  3 (2d) 1p       139.530    139.5298   0.129   0.1449  -0.839 1.224E+11 6.80E-01
      17.874  2.0  1 (1d) 1d      1143.851  3.0  3 (2p) 3f       139.604    139.6043   0.005   0.0055  -2.262 4.626E+09-4.29E-01
      17.874  2.0  1 (1d) 1d      1143.955  2.0  3 (2p) 3f       139.617    139.6171   0.005   0.0056  -2.256 4.696E+09 7.24E-01
     -15.414  0.0  1 (3p) 3p      1110.890  1.0  3 (2d) 3d       139.645    139.6449   0.146   0.1636  -0.786 1.384E+11 5.88E-01
     -16.528  1.0  1 (3p) 3p      1109.962  1.0  3 (2d) 1p       139.668    139.6678   0.042   0.0467  -1.331 3.950E+10 2.99E-01
     -16.528  1.0  1 (3p) 3p      1110.639  2.0  3 (2d) 3d       139.752    139.7518   0.677   0.7606  -0.119 6.445E+11 8.07E-01
     -16.528  1.0  1 (3p) 3p      1110.890  1.0  3 (2d) 3d       139.783    139.7829   0.142   0.1595  -0.797 1.353E+11 7.69E-01
      17.874  2.0  1 (1d) 1d      1145.381  1.0  3 (2p) 3p       139.794    139.7940   0.001   0.0015  -2.832 1.250E+09-4.62E-01
      17.874  2.0  1 (1d) 1d      1145.879  2.0  3 (2p) 3p       139.856    139.8558   0.000   0.0004  -3.402 3.360E+08-3.88E-02
     -19.134  2.0  1 (3p) 3p      1109.962  1.0  3 (2d) 1p       139.991    139.9909   0.000   0.0002  -3.718 1.626E+08-5.32E-03
     -19.134  2.0  1 (3p) 3p      1110.639  2.0  3 (2d) 3d       140.075    140.0749   0.155   0.1742  -0.759 1.483E+11 4.70E-01
     -19.134  2.0  1 (3p) 3p      1110.688  3.0  3 (2d) 3d       140.081    140.0809   1.281   1.4423   0.159 1.228E+12 8.47E-01
     -19.134  2.0  1 (3p) 3p      1110.890  1.0  3 (2d) 3d       140.106    140.1061   0.016   0.0184  -1.734 1.570E+10 6.74E-01
     -15.414  0.0  1 (3p) 3p      1115.483  1.0  3 (2d) 3p       140.214    140.2143   0.221   0.2494  -0.603 2.128E+11 6.74E-01
      17.874  2.0  1 (1d) 1d      1149.002  2.0  3 (2p) 1d       140.243    140.2430   0.386   0.4352  -0.361 3.714E+11 6.86E-01
     -16.528  1.0  1 (3p) 3p      1114.899  2.0  3 (2d) 3p       140.280    140.2800   0.279   0.3149  -0.502 2.689E+11 5.98E-01
      17.874  2.0  1 (1d) 1d      1149.862  3.0  3 (2p) 3d       140.350    140.3495   0.007   0.0077  -2.112 6.607E+09 1.30E-01
     -16.528  1.0  1 (3p) 3p      1115.483  1.0  3 (2d) 3p       140.353    140.3523   0.187   0.2111  -0.675 1.805E+11-7.27E-01
      17.874  2.0  1 (1d) 1d      1149.898  1.0  3 (2p) 3d       140.354    140.3540   0.000   0.0002  -3.701 1.703E+08 2.96E-01
     -16.528  1.0  1 (3p) 3p      1115.660  0.0  3 (2d) 3p       140.375    140.3744   0.247   0.2792  -0.554 2.387E+11-8.80E-01
      17.874  2.0  1 (1d) 1d      1150.510  2.0  3 (2p) 3d       140.430    140.4299   0.373   0.4214  -0.375 3.606E+11 7.57E-01
     -19.134  2.0  1 (3p) 3p      1114.899  2.0  3 (2d) 3p       140.603    140.6031   1.096   1.2386   0.093 1.062E+12-8.86E-01
     -15.414  0.0  1 (3p) 3p      1118.996  1.0  3 (2d) 3s       140.650    140.6498   0.108   0.1216  -0.915 1.043E+11 7.26E-01
     -19.134  2.0  1 (3p) 3p      1115.483  1.0  3 (2d) 3p       140.676    140.6754   0.352   0.3980  -0.400 3.417E+11-8.67E-01
     -16.528  1.0  1 (3p) 3p      1118.996  1.0  3 (2d) 3s       140.788    140.7879   0.319   0.3609  -0.443 3.104E+11-8.03E-01
      17.874  2.0  1 (1d) 1d      1154.990  3.0  3 (2p) 1f       140.986    140.9854   1.748   1.9802   0.297 1.708E+12-8.70E-01
     -19.134  2.0  1 (3p) 3p      1118.495  2.0  3 (2d) 1d       141.049    141.0489   0.006   0.0070  -2.155 6.040E+09 3.31E-01
     -19.134  2.0  1 (3p) 3p      1118.996  1.0  3 (2d) 3s       141.111    141.1110   0.518   0.5878  -0.231 5.078E+11 7.86E-01
     -19.134  2.0  1 (3p) 3p      1125.452  3.0  3 (2d) 1f       141.912    141.9115   0.020   0.0226  -1.647 1.971E+10-6.45E-01
      17.874  2.0  1 (1d) 1d      1166.324  1.0  3 (2p) 1p       142.391    142.3906   0.048   0.0544  -1.265 4.782E+10-6.28E-01
     -16.528  1.0  1 (3p) 3p      1143.955  2.0  3 (2p) 3f       143.883    143.8824   0.002   0.0020  -2.690 1.836E+09-5.08E-01
     -15.414  0.0  1 (3p) 3p      1145.381  1.0  3 (2p) 3p       143.921    143.9213   0.072   0.0836  -1.078 7.511E+10-5.00E-01
     -16.528  1.0  1 (3p) 3p      1145.114  0.0  3 (2p) 3p       144.026    144.0261   0.072   0.0829  -1.082 7.457E+10 7.19E-01
     -16.528  1.0  1 (3p) 3p      1145.381  1.0  3 (2p) 3p       144.060    144.0593   0.061   0.0707  -1.151 6.365E+10 5.08E-01
     -16.528  1.0  1 (3p) 3p      1145.879  2.0  3 (2p) 3p       144.121    144.1211   0.055   0.0640  -1.194 5.767E+10-2.52E-01
     -19.134  2.0  1 (3p) 3p      1143.851  3.0  3 (2p) 3f       144.193    144.1927   0.007   0.0080  -2.097 7.219E+09-5.10E-01
     -19.134  2.0  1 (3p) 3p      1143.955  2.0  3 (2p) 3f       144.206    144.2055   0.000   0.0003  -3.597 2.281E+08-1.10E-01
     -19.134  2.0  1 (3p) 3p      1145.381  1.0  3 (2p) 3p       144.383    144.3824   0.053   0.0618  -1.209 5.590E+10 2.93E-01
     -19.134  2.0  1 (3p) 3p      1145.879  2.0  3 (2p) 3p       144.444    144.4442   0.159   0.1847  -0.733 1.672E+11 2.84E-01
     -15.414  0.0  1 (3p) 3p      1149.898  1.0  3 (2p) 3d       144.481    144.4812   0.304   0.3535  -0.452 3.202E+11-7.94E-01
     -16.528  1.0  1 (3p) 3p      1149.002  2.0  3 (2p) 1d       144.508    144.5083   0.289   0.3353  -0.475 3.038E+11 8.21E-01
     -16.528  1.0  1 (3p) 3p      1149.898  1.0  3 (2p) 3d       144.620    144.6193   0.219   0.2548  -0.594 2.312E+11-7.64E-01
     -16.528  1.0  1 (3p) 3p      1150.510  2.0  3 (2p) 3d       144.695    144.6952   0.347   0.4034  -0.394 3.665E+11-6.88E-01
     -19.134  2.0  1 (3p) 3p      1149.002  2.0  3 (2p) 1d       144.832    144.8314   0.079   0.0916  -1.038 8.335E+10 4.71E-01
     -19.134  2.0  1 (3p) 3p      1149.862  3.0  3 (2p) 3d       144.938    144.9379   0.990   1.1534   0.062 1.051E+12-6.80E-01
     -19.134  2.0  1 (3p) 3p      1149.898  1.0  3 (2p) 3d       144.943    144.9424   0.013   0.0150  -1.824 1.367E+10-5.57E-01
     -19.134  2.0  1 (3p) 3p      1150.510  2.0  3 (2p) 3d       145.019    145.0183   0.108   0.1264  -0.898 1.154E+11-4.92E-01
     -19.134  2.0  1 (3p) 3p      1154.990  3.0  3 (2p) 1f       145.574    145.5738   0.001   0.0011  -2.967 9.923E+08 3.11E-02
     -15.414  0.0  1 (3p) 3p      1166.324  1.0  3 (2p) 1p       146.518    146.5179   0.000   0.0003  -3.484 3.053E+08 1.82E-02
     -16.528  1.0  1 (3p) 3p      1166.324  1.0  3 (2p) 1p       146.656    146.6559   0.000   0.0002  -3.744 1.682E+08 2.96E-02
     -15.414  0.0  1 (3p) 3p      1201.397  1.0  2 (4s) 3s       150.867    150.8663   0.007   0.0087  -2.062 8.557E+09 6.92E-01
     -16.528  1.0  1 (3p) 3p      1201.397  1.0  2 (4s) 3s       151.005    151.0043   0.022   0.0262  -1.581 2.594E+10-7.13E-01
     -19.134  2.0  1 (3p) 3p      1201.397  1.0  2 (4s) 3s       151.328    151.3275   0.037   0.0452  -1.345 4.491E+10 7.38E-01
      71.298  0.0  1 (1s) 1s      1293.639  1.0  2 (2p) 1p       151.552    151.5519   0.023   0.0286  -1.544 2.846E+10-8.45E-01
      17.874  2.0  1 (1d) 1d      1253.431  1.0  2 (2d) 3d       153.191    153.1905   0.000   0.0001  -3.940 1.169E+08-4.47E-01
      17.874  2.0  1 (1d) 1d      1253.513  2.0  2 (2d) 3d       153.201    153.2007   0.000   0.0001  -3.909 1.256E+08-1.91E-01
      17.874  2.0  1 (1d) 1d      1253.667  3.0  2 (2d) 3d       153.220    153.2198   0.000   0.0001  -3.976 1.078E+08 3.75E-01
      17.874  2.0  1 (1d) 1d      1256.143  2.0  2 (2d) 1d       153.527    153.5268   0.085   0.1052  -0.978 1.076E+11 7.25E-01
      71.298  0.0  1 (1s) 1s      1316.449  1.0  4 (2d) 3d       154.380    154.3800   0.001   0.0007  -3.160 7.159E+08-1.89E-01
      71.298  0.0  1 (1s) 1s      1317.538  1.0  4 (2d) 1p       154.515    154.5150   0.002   0.0024  -2.621 2.482E+09-1.75E-01
      17.874  2.0  1 (1d) 1d      1265.109  2.0  4 (4s) 3d       154.639    154.6384   0.000   0.0001  -3.824 1.555E+08 1.37E-01
      17.874  2.0  1 (1d) 1d      1265.190  3.0  4 (4s) 3d       154.649    154.6484   0.000   0.0006  -3.223 6.213E+08 1.37E-01
      71.298  0.0  1 (1s) 1s      1319.212  1.0  4 (2d) 3p       154.723    154.7226   0.000   0.0001  -3.911 1.276E+08-6.71E-02
      71.298  0.0  1 (1s) 1s      1320.618  1.0  4 (2d) 3s       154.897    154.8969   0.000   0.0001  -3.917 1.262E+08-1.45E-01
     -15.414  0.0  1 (3p) 3p      1253.431  1.0  2 (2d) 3d       157.318    157.3178   0.011   0.0140  -1.854 1.504E+10-5.70E-01
     -16.528  1.0  1 (3p) 3p      1253.431  1.0  2 (2d) 3d       157.456    157.4558   0.010   0.0122  -1.914 1.311E+10-6.60E-01
     -16.528  1.0  1 (3p) 3p      1253.513  2.0  2 (2d) 3d       157.466    157.4660   0.025   0.0320  -1.495 3.442E+10-5.80E-01
     -19.134  2.0  1 (3p) 3p      1253.431  1.0  2 (2d) 3d       157.779    157.7790   0.001   0.0010  -2.998 1.085E+09-5.89E-01
     -19.134  2.0  1 (3p) 3p      1253.513  2.0  2 (2d) 3d       157.789    157.7891   0.011   0.0142  -1.848 1.531E+10-6.64E-01
     -16.528  1.0  1 (3p) 3p      1256.143  2.0  2 (2d) 1d       157.792    157.7921   0.000   0.0001  -3.830 1.597E+08-4.51E-01
     -19.134  2.0  1 (3p) 3p      1253.667  3.0  2 (2d) 3d       157.809    157.8083   0.052   0.0663  -1.179 7.159E+10-6.80E-01
      17.874  2.0  1 (1d) 1d      1291.017  1.0  2 (2p) 3p       157.851    157.8506   0.000   0.0003  -3.466 3.699E+08-7.37E-01
      17.874  2.0  1 (1d) 1d      1291.251  2.0  2 (2p) 3p       157.880    157.8796   0.001   0.0008  -3.089 8.821E+08-7.29E-01
     -19.134  2.0  1 (3p) 3p      1256.143  2.0  2 (2d) 1d       158.115    158.1152   0.000   0.0004  -3.365 4.685E+08 3.23E-01
      17.874  2.0  1 (1d) 1d      1293.639  1.0  2 (2p) 1p       158.176    158.1757   0.038   0.0488  -1.311 5.301E+10 7.97E-01
     -15.414  0.0  1 (3p) 3p      1265.086  1.0  4 (4s) 3d       158.763    158.7628   0.119   0.1524  -0.817 1.667E+11-6.10E-01
     -16.528  1.0  1 (3p) 3p      1265.086  1.0  4 (4s) 3d       158.901    158.9009   0.090   0.1149  -0.940 1.258E+11-6.13E-01
     -16.528  1.0  1 (3p) 3p      1265.109  2.0  4 (4s) 3d       158.904    158.9037   0.269   0.3434  -0.464 3.763E+11-6.18E-01
      71.298  0.0  1 (1s) 1s      1353.418  1.0  4 (2p) 3p       158.964    158.9636   0.000   0.0002  -3.653 2.436E+08-6.80E-01
      71.298  0.0  1 (1s) 1s      1353.793  1.0  4 (2p) 3d       159.010    159.0101   0.000   0.0001  -3.951 1.227E+08 6.10E-02
     -19.134  2.0  1 (3p) 3p      1265.086  1.0  4 (4s) 3d       159.224    159.2240   0.006   0.0079  -2.105 8.647E+09-5.99E-01
     -19.134  2.0  1 (3p) 3p      1265.109  2.0  4 (4s) 3d       159.227    159.2268   0.092   0.1174  -0.930 1.292E+11-6.22E-01
     -19.134  2.0  1 (3p) 3p      1265.190  3.0  4 (4s) 3d       159.237    159.2369   0.512   0.6555  -0.183 7.212E+11-6.47E-01
      71.298  0.0  1 (1s) 1s      1358.988  1.0  5 (4s) 3d       159.654    159.6542   0.001   0.0011  -2.970 1.184E+09 2.23E-01
      71.298  0.0  1 (1s) 1s      1362.583  1.0  4 (2p) 1p       160.100    160.0999   0.375   0.4830  -0.316 5.372E+11 8.26E-01
      17.874  2.0  1 (1d) 1d      1314.083  2.0  4 (2d) 3f       160.711    160.7105   0.000   0.0002  -3.640 2.565E+08 1.02E-01
      17.874  2.0  1 (1d) 1d      1314.282  3.0  4 (2d) 3f       160.735    160.7352   0.000   0.0006  -3.243 6.404E+08 6.15E-01
      17.874  2.0  1 (1d) 1d      1314.987  3.0  4 (2d) 3g       160.823    160.8226   0.000   0.0005  -3.315 5.429E+08 1.46E-01
      17.874  2.0  1 (1d) 1d      1316.449  1.0  4 (2d) 3d       161.004    161.0038   0.005   0.0066  -2.179 7.445E+09-6.16E-01
      17.874  2.0  1 (1d) 1d      1316.653  3.0  4 (2d) 3d       161.029    161.0292   0.000   0.0002  -3.736 2.066E+08-7.54E-02
      17.874  2.0  1 (1d) 1d      1317.538  1.0  4 (2d) 1p       161.139    161.1388   0.091   0.1175  -0.930 1.324E+11-6.97E-01
      17.874  2.0  1 (1d) 1d      1319.212  1.0  4 (2d) 3p       161.347    161.3464   0.002   0.0027  -2.564 3.082E+09 7.22E-01
      17.874  2.0  1 (1d) 1d      1320.618  1.0  4 (2d) 3s       161.521    161.5207   0.000   0.0003  -3.468 3.849E+08-4.46E-01
      17.874  2.0  1 (1d) 1d      1321.882  2.0  4 (2d) 1d       161.678    161.6775   0.437   0.5680  -0.246 6.443E+11 7.00E-01
      17.874  2.0  1 (1d) 1d      1323.819  3.0  4 (2d) 1f       161.918    161.9175   0.763   0.9925  -0.003 1.129E+12-7.40E-01
     -15.414  0.0  1 (3p) 3p      1291.017  1.0  2 (2p) 3p       161.978    161.9779   0.009   0.0119  -1.923 1.358E+10-6.79E-01
     -16.528  1.0  1 (3p) 3p      1290.915  0.0  2 (2p) 3p       162.104    162.1033   0.008   0.0105  -1.977 1.202E+10 6.88E-01
     -16.528  1.0  1 (3p) 3p      1291.017  1.0  2 (2p) 3p       162.116    162.1159   0.006   0.0078  -2.107 8.905E+09 5.80E-01
     -16.528  1.0  1 (3p) 3p      1291.251  2.0  2 (2p) 3p       162.145    162.1449   0.012   0.0158  -1.801 1.804E+10-6.74E-01
     -19.134  2.0  1 (3p) 3p      1291.017  1.0  2 (2p) 3p       162.439    162.4391   0.009   0.0120  -1.920 1.375E+10 5.73E-01
     -19.134  2.0  1 (3p) 3p      1291.251  2.0  2 (2p) 3p       162.468    162.4681   0.029   0.0379  -1.421 4.342E+10 6.05E-01
     -19.134  2.0  1 (3p) 3p      1293.639  1.0  2 (2p) 1p       162.764    162.7642   0.000   0.0001  -3.945 1.306E+08 1.36E-01
     -16.528  1.0  1 (3p) 3p      1314.083  2.0  4 (2d) 3f       164.976    164.9758   0.001   0.0010  -2.992 1.203E+09 7.69E-01
     -15.414  0.0  1 (3p) 3p      1316.449  1.0  4 (2d) 3d       165.131    165.1311   0.057   0.0756  -1.121 8.947E+10 6.32E-01
     -15.414  0.0  1 (3p) 3p      1317.538  1.0  4 (2d) 1p       165.266    165.2661   0.001   0.0016  -2.801 1.874E+09-1.04E-01
     -16.528  1.0  1 (3p) 3p      1316.449  1.0  4 (2d) 3d       165.269    165.2691   0.032   0.0422  -1.375 5.001E+10 4.74E-01
     -16.528  1.0  1 (3p) 3p      1316.583  2.0  4 (2d) 3d       165.286    165.2857   0.143   0.1903  -0.721 2.256E+11 7.20E-01
     -19.134  2.0  1 (3p) 3p      1314.083  2.0  4 (2d) 3f       165.299    165.2989   0.000   0.0004  -3.444 4.263E+08 6.47E-01
     -19.134  2.0  1 (3p) 3p      1314.282  3.0  4 (2d) 3f       165.324    165.3236   0.002   0.0028  -2.551 3.338E+09 7.79E-01
     -16.528  1.0  1 (3p) 3p      1317.538  1.0  4 (2d) 1p       165.404    165.4041   0.006   0.0083  -2.079 9.891E+09-7.71E-01
     -15.414  0.0  1 (3p) 3p      1319.212  1.0  4 (2d) 3p       165.474    165.4736   0.057   0.0758  -1.120 9.008E+10 6.75E-01
      17.874  2.0  1 (1d) 1d      1352.565  2.0  4 (2p) 3f       165.482    165.4817   0.002   0.0024  -2.622 2.837E+09 6.35E-01
      17.874  2.0  1 (1d) 1d      1352.610  3.0  4 (2p) 3f       165.487    165.4872   0.000   0.0001  -3.952 1.326E+08-3.75E-02
      17.874  2.0  1 (1d) 1d      1353.418  1.0  4 (2p) 3p       165.588    165.5874   0.000   0.0005  -3.293 6.057E+08-6.21E-01
     -19.134  2.0  1 (3p) 3p      1316.449  1.0  4 (2d) 3d       165.592    165.5922   0.001   0.0011  -2.964 1.291E+09 1.09E-01
      17.874  2.0  1 (1d) 1d      1353.467  2.0  4 (2p) 3p       165.594    165.5934   0.002   0.0028  -2.554 3.320E+09-5.87E-01
     -16.528  1.0  1 (3p) 3p      1319.093  2.0  4 (2d) 3p       165.597    165.5970   0.067   0.0891  -1.050 1.060E+11 5.58E-01
      17.874  2.0  1 (1d) 1d      1353.525  2.0  5 (4s) 5d       165.601    165.6007   0.000   0.0004  -3.395 4.787E+08-4.83E-01
     -19.134  2.0  1 (3p) 3p      1316.583  2.0  4 (2d) 3d       165.609    165.6089   0.031   0.0412  -1.385 4.900E+10 3.90E-01
     -16.528  1.0  1 (3p) 3p      1319.212  1.0  4 (2d) 3p       165.612    165.6117   0.052   0.0692  -1.160 8.239E+10-8.01E-01
     -16.528  1.0  1 (3p) 3p      1319.222  0.0  4 (2d) 3p       165.613    165.6129   0.059   0.0781  -1.107 9.292E+10-7.55E-01
     -19.134  2.0  1 (3p) 3p      1316.653  3.0  4 (2d) 3d       165.618    165.6176   0.268   0.3562  -0.448 4.239E+11 7.61E-01
      17.874  2.0  1 (1d) 1d      1353.789  2.0  4 (2p) 3d       165.634    165.6335   0.014   0.0182  -1.740 2.166E+10-4.69E-01
      17.874  2.0  1 (1d) 1d      1353.793  1.0  4 (2p) 3d       165.634    165.6339   0.000   0.0001  -3.994 1.208E+08 2.63E-01
     -15.414  0.0  1 (3p) 3p      1320.618  1.0  4 (2d) 3s       165.648    165.6480   0.025   0.0334  -1.476 3.979E+10 6.32E-01
      17.874  2.0  1 (1d) 1d      1354.098  3.0  4 (2p) 3d       165.672    165.6718   0.002   0.0031  -2.512 3.663E+09 2.60E-01
