  1  1    107.4378   0.0001
  1  1    108.6256   0.0002
  1  1    111.2699   0.0001
  1  1    112.7529   0.0456
  1  1    112.8909   0.1382
  1  1    113.0492   0.1456
  1  1    113.2141   0.2405
  1  1    114.0617   0.0005
  1  1    114.0890   0.0007
  1  1    115.0460   0.5667
  1  1    118.1889   0.0667
  1  1    118.3269   0.0593
  1  1    118.3354   0.1510
  1  1    118.6501   0.0050
  1  1    118.6585   0.0680
  1  1    118.6774   0.3072
  1  1    118.6919   0.0004
  1  1    118.7220   0.0049
  1  1    119.3112   0.0005
  1  1    119.6344   0.0036
  1  1    119.6730   0.2144
  1  1    122.8191   0.0580
  1  1    122.9434   0.0501
  1  1    122.9572   0.0361
  1  1    122.9873   0.0763
  1  1    123.2803   0.0562
  1  1    123.3104   0.1720
  1  1    124.2615   0.0001
  1  3    128.7787   0.0377
  1  3    128.8938   0.0175
  1  3    129.4402   0.0003
  1  3    129.4623   0.0009
  1  3    129.8988   0.0001
  1  3    132.2603   0.0002
  1  3    133.1702   0.0017
  1  3    133.5625   0.2688
  1  3    133.7005   0.2055
  1  3    133.7055   0.6055
  1  3    133.7302   0.0002
  1  3    134.0237   0.0145
  1  3    134.0286   0.2138
  1  3    134.0507   1.1724
  1  3    134.5138   0.0004
  1  3    134.5617   0.0009
  1  3    134.9063   0.0016
  1  3    135.4025   0.2472
  1  3    135.4925   0.0011
  1  3    135.5177   0.1523
  1  3    135.7668   1.2735
  1  3    136.0147   0.0014
  1  3    136.0870   0.0087
  1  3    136.4605   1.1468
  1  3    136.5226   0.0006
  1  3    137.3230   2.3128
  1  3    138.7790   0.0017
  1  3    138.8738   0.0002
  1  3    139.1022   0.0007
  1  3    139.1501   0.0045
  1  3    139.4947   0.0002
  1  3    139.5298   0.1449
  1  3    139.6043   0.0055
  1  3    139.6171   0.0056
  1  3    139.6449   0.1636
  1  3    139.6678   0.0467
  1  3    139.7518   0.7606
  1  3    139.7829   0.1595
  1  3    139.7940   0.0015
  1  3    139.8558   0.0004
  1  3    139.9909   0.0002
  1  3    140.0749   0.1742
  1  3    140.0809   1.4423
  1  3    140.1061   0.0184
  1  3    140.2143   0.2494
  1  3    140.2430   0.4352
  1  3    140.2800   0.3149
  1  3    140.3495   0.0077
  1  3    140.3523   0.2111
  1  3    140.3540   0.0002
  1  3    140.3744   0.2792
  1  3    140.4299   0.4214
  1  3    140.6031   1.2386
  1  3    140.6498   0.1216
  1  3    140.6754   0.3980
  1  3    140.7879   0.3609
  1  3    140.9854   1.9802
  1  3    141.0489   0.0070
  1  3    141.1110   0.5878
  1  3    141.9115   0.0226
  1  3    142.3906   0.0544
  1  3    143.8824   0.0020
  1  3    143.9213   0.0836
  1  3    144.0261   0.0829
  1  3    144.0593   0.0707
  1  3    144.1211   0.0640
  1  3    144.1927   0.0080
  1  3    144.2055   0.0003
  1  3    144.3824   0.0618
  1  3    144.4442   0.1847
  1  3    144.4812   0.3535
  1  3    144.5083   0.3353
  1  3    144.6193   0.2548
  1  3    144.6952   0.4034
  1  3    144.8314   0.0916
  1  3    144.9379   1.1534
  1  3    144.9424   0.0150
  1  3    145.0183   0.1264
  1  3    145.5738   0.0011
  1  3    146.5179   0.0003
  1  3    146.6559   0.0002
  1  2    150.8663   0.0087
  1  2    151.0043   0.0262
  1  2    151.3275   0.0452
  1  2    151.5519   0.0286
  1  2    153.1905   0.0001
  1  2    153.2007   0.0001
  1  2    153.2198   0.0001
  1  2    153.5268   0.1052
  1  4    154.3800   0.0007
  1  4    154.5150   0.0024
  1  4    154.6384   0.0001
  1  4    154.6484   0.0006
  1  4    154.7226   0.0001
  1  4    154.8969   0.0001
  1  2    157.3178   0.0140
  1  2    157.4558   0.0122
  1  2    157.4660   0.0320
  1  2    157.7790   0.0010
  1  2    157.7891   0.0142
  1  2    157.7921   0.0001
  1  2    157.8083   0.0663
  1  2    157.8506   0.0003
  1  2    157.8796   0.0008
  1  2    158.1152   0.0004
  1  2    158.1757   0.0488
  1  4    158.7628   0.1524
  1  4    158.9009   0.1149
  1  4    158.9037   0.3434
  1  4    158.9636   0.0002
  1  4    159.0101   0.0001
  1  4    159.2240   0.0079
  1  4    159.2268   0.1174
  1  4    159.2369   0.6555
  1  5    159.6542   0.0011
  1  4    160.0999   0.4830
  1  4    160.7105   0.0002
  1  4    160.7352   0.0006
  1  4    160.8226   0.0005
  1  4    161.0038   0.0066
  1  4    161.0292   0.0002
  1  4    161.1388   0.1175
  1  4    161.3464   0.0027
  1  4    161.5207   0.0003
  1  4    161.6775   0.5680
  1  4    161.9175   0.9925
  1  2    161.9779   0.0119
  1  2    162.1033   0.0105
  1  2    162.1159   0.0078
  1  2    162.1449   0.0158
  1  2    162.4391   0.0120
  1  2    162.4681   0.0379
