Merged spectral data

 221.26;799.00000
 221.32;823.00000
 221.39;793.00000
 221.46;839.00000
 221.52;859.00000
 221.59;821.00000
 221.66;849.00000
 221.72;866.00000
 221.79;899.00000
 221.86;843.00000
 221.92;828.00000
 221.99;752.00000
 222.06;777.00000
 222.12;847.00000
 222.19;877.00000
 222.26;952.00000
 222.32;820.00000
 222.39;892.00000
 222.46;871.00000
 222.52;866.00000
 222.59;854.00000
 222.66;858.00000
 222.72;946.00000
 222.79;851.00000
 222.86;901.00000
 222.92;779.00000
 222.99;851.00000
 223.05;823.00000
 223.12;793.00000
 223.19;814.00000
 223.25;841.00000
 223.32;909.00000
 223.39;849.00000
 223.45;880.00000
 223.52;817.00000
 223.59;824.00000
 223.65;978.00000
 223.72;874.00000
 223.79;824.00000
 223.85;806.00000
 223.92;760.00000
 223.99;945.00000
 224.05;841.00000
 224.12;806.00000
 224.18;855.00000
 224.25;962.00000
 224.32;804.00000
 224.38;966.00000
 224.45;827.00000
 224.52;845.00000
 224.58;861.00000
 224.65;842.00000
 224.72;825.00000
 224.78;819.00000
 224.85;876.00000
 224.92;838.00000
 224.98;943.00000
 225.05;802.00000
 225.11;793.00000
 225.18;896.00000
 225.25;879.00000
 225.31;815.00000
 225.38;897.00000
 225.45;822.00000
 225.51;756.00000
 225.58;829.00000
 225.64;913.00000
 225.71;828.00000
 225.78;837.00000
 225.84;850.00000
 225.91;790.00000
 225.98;866.00000
 226.04;864.00000
 226.11;910.00000
 226.17;807.00000
 226.24;881.00000
 226.31;853.00000
 226.37;904.00000
 226.44;807.00000
 226.50;857.00000
 226.57;812.00000
 226.64;792.00000
 226.70;758.00000
 226.77;837.00000
 226.84;874.00000
 226.90;774.00000
 226.97;836.00000
 227.03;851.00000
 227.10;708.00000
 227.17;987.00000
 227.23;939.00000
 227.30;852.00000
 227.36;797.00000
 227.43;828.00000
 227.50;897.00000
 227.56;911.00000
 227.63;850.00000
 227.69;794.00000
 227.76;796.00000
 227.83;808.00000
 227.89;817.00000
 227.96;835.00000
 228.02;819.00000
 228.09;800.00000
 228.16;872.00000
 228.22;830.00000
 228.29;861.00000
 228.35;943.00000
 228.42;782.00000
 228.49;810.00000
 228.55;845.00000
 228.62;828.00000
 228.68;887.00000
 228.75;775.00000
 228.82;809.00000
 228.88;824.00000
 228.95;910.00000
 229.01;837.00000
 229.08;833.00000
 229.14;820.00000
 229.21;772.00000
 229.28;801.00000
 229.34;944.00000
 229.41;892.00000
 229.47;808.00000
 229.54;746.00000
 229.61;876.00000
 229.67;810.00000
 229.74;826.00000
 229.80;824.00000
 229.87;755.00000
 229.93;812.00000
 230.00;853.00000
 230.07;849.00000
 230.13;838.00000
 230.20;917.00000
 230.26;830.00000
 230.33;880.00000
 230.39;758.00000
 230.46;779.00000
 230.53;806.00000
 230.59;821.00000
 230.66;894.00000
 230.72;891.00000
 230.79;859.00000
 230.85;867.00000
 230.92;854.00000
 230.99;949.00000
 231.05;863.00000
 231.12;837.00000
 231.18;811.00000
 231.25;823.00000
 231.31;834.00000
 231.38;801.00000
 231.45;822.00000
 231.51;881.00000
 231.58;853.00000
 231.64;855.00000
 231.71;768.00000
 231.77;885.00000
 231.84;964.00000
 231.90;738.00000
 231.97;861.00000
 232.04;788.00000
 232.10;954.00000
 232.17;890.00000
 232.23;909.00000
 232.30;802.00000
 232.36;902.00000
 232.43;841.00000
 232.49;999.00000
 232.56;920.00000
 232.62;877.00000
 232.69;827.00000
 232.76;880.00000
 232.82;833.00000
 232.89;930.00000
 232.95;828.00000
 233.02;819.00000
 233.08;890.00000
 233.15;842.00000
 233.21;807.00000
 233.28;836.00000
 233.34;777.00000
 233.41;939.00000
 233.47;763.00000
 233.54;935.00000
 233.61;816.00000
 233.67;934.00000
 233.74;803.00000
 233.80;819.00000
 233.87;915.00000
 233.93;842.00000
 234.00;909.00000
 234.06;795.00000
 234.13;919.00000
 234.19;955.00000
 234.26;867.00000
 234.32;822.00000
 234.39;851.00000
 234.45;773.00000
 234.52;843.00000
 234.58;861.00000
 234.65;799.00000
 234.71;953.00000
 234.78;844.00000
 234.85;791.00000
 234.91;820.00000
 234.98;893.00000
 235.04;900.00000
 235.11;930.00000
 235.17;851.00000
 235.24;752.00000
 235.30;938.00000
 235.37;798.00000
 235.43;829.00000
 235.50;907.00000
 235.56;750.00000
 235.63;849.00000
 235.69;859.00000
 235.76;818.00000
 235.82;815.00000
 235.89;837.00000
 235.95;870.00000
 236.02;789.00000
 236.08;793.00000
 236.15;801.00000
 236.21;894.00000
 236.28;875.00000
 236.34;870.00000
 236.41;850.00000
 236.47;792.00000
 236.54;873.00000
 236.60;785.00000
 236.67;843.00000
 236.73;807.00000
 236.80;862.00000
 236.86;910.00000
 236.93;774.00000
 236.99;827.00000
 237.06;827.00000
 237.12;903.00000
 237.19;875.00000
 237.25;797.00000
 237.32;813.00000
 237.38;763.00000
 237.45;905.00000
 237.51;923.00000
 237.58;796.00000
 237.64;836.00000
 237.71;861.00000
 237.77;792.00000
 237.84;923.00000
 237.90;832.00000
 237.97;884.00000
 238.03;916.00000
 238.10;836.00000
 238.16;885.00000
 238.22;804.00000
 238.29;798.00000
 238.35;782.00000
 238.42;838.00000
 238.48;838.00000
 238.55;858.00000
 238.61;747.00000
 238.68;741.00000
 238.74;841.00000
 238.81;775.00000
 238.87;839.00000
 238.94;853.00000
 239.00;884.00000
 239.07;906.00000
 239.13;761.00000
 239.20;839.00000
 239.26;796.00000
 239.33;890.00000
 239.39;1103.00000
 239.45;856.00000
 239.52;847.00000
 239.58;874.00000
 239.65;875.00000
 239.71;797.00000
 239.78;964.00000
 239.84;893.00000
 239.91;899.00000
 239.97;887.00000
 240.04;778.00000
 240.10;808.00000
 240.17;796.00000
 240.23;883.00000
 240.29;833.00000
 240.36;787.00000
 240.42;916.00000
 240.49;834.00000
 240.55;851.00000
 240.62;856.00000
 240.68;825.00000
 240.75;900.00000
 240.81;819.00000
 240.87;947.00000
 240.94;850.00000
 241.00;866.00000
 241.07;780.00000
 241.13;813.00000
 241.20;833.00000
 241.26;877.00000
 241.33;821.00000
 241.39;852.00000
 241.45;760.00000
 241.52;868.00000
 241.58;876.00000
 241.65;890.00000
 241.71;870.00000
 241.78;736.00000
 241.84;780.00000
 241.91;996.00000
 241.97;859.00000
 242.03;1111.00000
 242.10;760.00000
 242.16;772.00000
 242.23;812.00000
 242.29;757.00000
 242.36;909.00000
 242.42;894.00000
 242.48;856.00000
 242.55;836.00000
 242.61;824.00000
 242.68;834.00000
 242.74;859.00000
 242.81;862.00000
 242.87;834.00000
 242.93;770.00000
 243.00;923.00000
 243.06;829.00000
 243.13;949.00000
 243.19;891.00000
 243.26;789.00000
 243.32;865.00000
 243.38;872.00000
 243.45;764.00000
 243.51;979.00000
 243.58;764.00000
 243.64;840.00000
 243.70;818.00000
 243.77;798.00000
 243.83;825.00000
 243.90;830.00000
 243.96;814.00000
 244.02;793.00000
 244.09;821.00000
 244.15;836.00000
 244.22;837.00000
 244.28;879.00000
 244.35;878.00000
 244.41;830.00000
 244.47;796.00000
 244.54;796.00000
 244.60;879.00000
 244.67;939.00000
 244.73;847.00000
 244.79;800.00000
 244.86;770.00000
 244.92;813.00000
 244.99;887.00000
 245.05;795.00000
 245.11;758.00000
 245.18;801.00000
 245.24;862.00000
 245.30;875.00000
 245.37;791.00000
 245.43;815.00000
 245.50;848.00000
 245.56;769.00000
 245.62;971.00000
 245.69;797.00000
 245.75;941.00000
 245.82;904.00000
 245.88;880.00000
 245.94;941.00000
 246.01;882.00000
 246.07;948.00000
 246.14;860.00000
 246.20;860.00000
 246.26;854.00000
 246.33;861.00000
 246.39;800.00000
 246.45;802.00000
 246.52;872.00000
 246.58;809.00000
 246.65;902.00000
 246.71;870.00000
 246.77;805.00000
 246.84;802.00000
 246.90;772.00000
 246.96;953.00000
 247.03;939.00000
 247.09;786.00000
 247.16;819.00000
 247.22;968.00000
 247.28;930.00000
 247.35;899.00000
 247.41;789.00000
 247.47;847.00000
 247.54;854.00000
 247.60;825.00000
 247.67;881.00000
 247.73;802.00000
 247.79;827.00000
 247.86;795.00000
 247.92;774.00000
 247.98;802.00000
 248.05;755.00000
 248.11;909.00000
 248.17;763.00000
 248.24;883.00000
 248.30;793.00000
 248.36;799.00000
 248.43;858.00000
 248.49;881.00000
 248.56;849.00000
 248.62;892.00000
 248.68;795.00000
 248.75;751.00000
 248.81;822.00000
 248.87;850.00000
 248.94;814.00000
 249.00;955.00000
 249.06;805.00000
 249.13;839.00000
 249.19;741.00000
 249.25;821.00000
 249.32;779.00000
 249.38;922.00000
 249.44;803.00000
 249.51;792.00000
 249.57;798.00000
 249.63;951.00000
 249.70;799.00000
 249.76;811.00000
 249.82;862.00000
 249.89;851.00000
 249.95;893.00000
 250.01;889.00000
 250.08;897.00000
 250.14;805.00000
 250.20;889.00000
 250.27;774.00000
 250.33;902.00000
 250.39;790.00000
 250.46;876.00000
 250.52;830.00000
 250.58;797.00000
 250.65;819.00000
 250.71;859.00000
 250.77;852.00000
 250.84;893.00000
 250.90;784.00000
 250.96;791.00000
 251.03;767.00000
 251.09;872.00000
 251.15;830.00000
 251.22;814.00000
 251.28;819.00000
 251.34;853.00000
 251.41;748.00000
 251.47;809.00000
 251.53;835.00000
 251.60;759.00000
 251.66;796.00000
 251.72;900.00000
 251.78;960.00000
 251.85;933.00000
 251.91;791.00000
 251.97;908.00000
 252.04;936.00000
 252.10;794.00000
 252.16;842.00000
 252.23;925.00000
 252.29;812.00000
 252.35;792.00000
 252.42;965.00000
 252.48;899.00000
 252.54;778.00000
 252.60;806.00000
 252.67;888.00000
 252.73;868.00000
 252.79;821.00000
 252.86;925.00000
 252.92;929.00000
 252.98;900.00000
 253.05;854.00000
 253.11;872.00000
 253.17;832.00000
 253.23;866.00000
 253.30;784.00000
 253.36;947.00000
 253.42;818.00000
 253.49;802.00000
 253.55;805.00000
 253.61;846.00000
 253.67;853.00000
 253.74;833.00000
 253.80;819.00000
 253.86;820.00000
 253.93;753.00000
 253.99;852.00000
 254.05;904.00000
 254.11;873.00000
 254.18;756.00000
 254.24;838.00000
 254.30;818.00000
 254.37;794.00000
 254.43;844.00000
 254.49;966.00000
 254.55;819.00000
 254.62;839.00000
 254.68;891.00000
 254.74;776.00000
 254.81;859.00000
 254.87;833.00000
 254.93;897.00000
 254.99;799.00000
 255.06;792.00000
 255.12;935.00000
 255.18;898.00000
 255.24;890.00000
 255.31;827.00000
 255.37;844.00000
 255.43;883.00000
 255.50;875.00000
 255.56;847.00000
 255.62;789.00000
 255.68;880.00000
 255.75;841.00000
 255.81;769.00000
 255.87;831.00000
 255.93;758.00000
 256.00;900.00000
 256.06;886.00000
 256.12;936.00000
 256.18;851.00000
 256.25;853.00000
 256.31;858.00000
 256.37;803.00000
 256.43;902.00000
 256.50;721.00000
 256.56;810.00000
 256.62;993.00000
 256.68;783.00000
 256.75;837.00000
 256.81;882.00000
 256.87;839.00000
 256.93;768.00000
 257.00;693.00000
 257.06;864.00000
 257.12;709.00000
 257.18;731.00000
 257.25;876.00000
 257.31;796.00000
 257.37;870.00000
 257.43;806.00000
 257.50;793.00000
 257.56;864.00000
 257.62;812.00000
 257.68;757.00000
 257.75;807.00000
 257.81;864.00000
 257.87;844.00000
 257.93;722.00000
 257.99;840.00000
 258.06;885.00000
 258.12;832.00000
 258.18;892.00000
 258.24;1003.00000
 258.31;982.00000
 258.37;852.00000
 258.43;888.00000
 258.49;802.00000
 258.56;753.00000
 258.62;975.00000
 258.68;822.00000
 258.74;918.00000
 258.80;793.00000
 258.87;886.00000
 258.93;801.00000
 258.99;941.00000
 259.05;803.00000
 259.11;888.00000
 259.18;775.00000
 259.24;830.00000
 259.30;894.00000
 259.36;839.00000
 259.43;890.00000
 259.49;825.00000
 259.55;887.00000
 259.61;793.00000
 259.67;797.00000
 259.74;891.00000
 259.80;912.00000
 259.86;863.00000
 259.92;846.00000
 259.98;840.00000
 260.05;895.00000
 260.11;892.00000
 260.17;833.00000
 260.23;743.00000
 260.29;964.00000
 260.36;859.00000
 260.42;830.00000
 260.48;758.00000
 260.54;821.00000
 260.60;846.00000
 260.67;885.00000
 260.73;895.00000
 260.79;811.00000
 260.85;856.00000
 260.91;815.00000
 260.98;864.00000
 261.04;895.00000
 261.10;847.00000
 261.16;882.00000
 261.22;809.00000
 261.29;846.00000
 261.35;795.00000
 261.41;967.00000
 261.47;777.00000
 261.53;826.00000
 261.60;863.00000
 261.66;991.00000
 261.72;753.00000
 261.78;858.00000
 261.84;897.00000
 261.90;925.00000
 261.97;903.00000
 262.03;804.00000
 262.09;841.00000
 262.15;906.00000
 262.21;850.00000
 262.28;795.00000
 262.34;812.00000
 262.40;920.00000
 262.46;811.00000
 262.52;829.00000
 262.58;793.00000
 262.65;898.00000
 262.71;998.00000
 262.77;857.00000
 262.83;912.00000
 262.89;822.00000
 262.95;839.00000
 263.02;837.00000
 263.08;788.00000
 263.14;854.00000
 263.20;801.00000
 263.26;811.00000
 263.32;834.00000
 263.39;830.00000
 263.45;819.00000
 263.51;770.00000
 263.57;833.00000
 263.63;837.00000
 263.69;837.00000
 263.75;813.00000
 263.82;791.00000
 263.88;834.00000
 263.94;878.00000
 264.00;806.00000
 264.06;776.00000
 264.12;819.00000
 264.19;793.00000
 264.25;963.00000
 264.31;813.00000
 264.37;846.00000
 264.43;885.00000
 264.49;874.00000
 264.55;883.00000
 264.62;832.00000
 264.68;907.00000
 264.74;800.00000
 264.80;887.00000
 264.86;927.00000
 264.92;876.00000
 264.98;917.00000
 265.05;820.00000
 265.11;879.00000
 265.17;801.00000
 265.23;800.00000
 265.29;836.00000
 265.35;802.00000
 265.41;757.00000
 265.48;878.00000
 265.54;852.00000
 265.60;832.00000
 265.66;901.00000
 265.72;884.00000
 265.78;877.00000
 265.84;808.00000
 265.90;770.00000
 265.97;822.00000
 266.03;746.00000
 266.09;768.00000
 266.15;800.00000
 266.21;851.00000
 266.27;867.00000
 266.33;865.00000
 266.39;872.00000
 266.46;888.00000
 266.52;847.00000
 266.58;831.00000
 266.64;824.00000
 266.70;912.00000
 266.76;878.00000
 266.82;873.00000
 266.88;873.00000
 266.94;878.00000
 267.01;772.00000
 267.07;723.00000
 267.13;774.00000
 267.19;958.00000
 267.25;829.00000
 267.31;896.00000
 267.37;853.00000
 267.43;821.00000
 267.49;889.00000
 267.56;826.00000
 267.62;852.00000
 267.68;786.00000
 267.74;772.00000
 267.80;928.00000
 267.86;917.00000
 267.92;900.00000
 267.98;847.00000
 268.04;744.00000
 268.10;966.00000
 268.17;902.00000
 268.23;814.00000
 268.29;871.00000
 268.35;870.00000
 268.41;945.00000
 268.47;783.00000
 268.53;885.00000
 268.59;789.00000
 268.65;873.00000
 268.71;772.00000
 268.77;859.00000
 268.84;810.00000
 268.90;840.00000
 268.96;938.00000
 269.02;736.00000
 269.08;817.00000
 269.14;863.00000
 269.20;912.00000
 269.26;843.00000
 269.32;808.00000
 269.38;866.00000
 269.44;705.00000
 269.50;914.00000
 269.57;825.00000
 269.63;826.00000
 269.69;987.00000
 269.75;788.00000
 269.81;855.00000
 269.87;852.00000
 269.93;823.00000
 269.99;821.00000
 270.05;814.00000
 270.11;861.00000
 270.17;744.00000
 270.23;755.00000
 270.29;738.00000
 270.35;825.00000
 270.42;922.00000
 270.48;802.00000
 270.54;875.00000
 270.60;833.00000
 270.66;884.00000
 270.72;833.00000
 270.78;825.00000
 270.84;805.00000
 270.90;820.00000
 270.96;788.00000
 271.02;822.00000
 271.08;762.00000
 271.14;922.00000
 271.20;832.00000
 271.26;892.00000
 271.32;889.00000
 271.38;837.00000
 271.44;797.00000
 271.51;822.00000
 271.57;714.00000
 271.63;780.00000
 271.69;894.00000
 271.75;786.00000
 271.81;823.00000
 271.87;925.00000
 271.93;800.00000
 271.99;825.00000
 272.05;833.00000
 272.11;811.00000
 272.17;834.00000
 272.23;850.00000
 272.29;806.00000
 272.35;824.00000
 272.41;765.00000
 272.47;821.00000
 272.53;801.00000
 272.59;917.00000
 272.65;768.00000
 272.71;902.00000
 272.77;750.00000
 272.83;892.00000
 272.89;840.00000
 272.95;858.00000
 273.02;743.00000
 273.08;995.00000
 273.14;896.00000
 273.20;952.00000
 273.26;865.00000
 273.32;841.00000
 273.38;783.00000
 273.44;828.00000
 273.50;816.00000
 273.56;756.00000
 273.62;882.00000
 273.68;821.00000
 273.74;868.00000
 273.80;984.00000
 273.86;830.00000
 273.92;903.00000
 273.98;774.00000
 274.04;820.00000
 274.10;812.00000
 274.16;779.00000
 274.22;781.00000
 274.28;839.00000
 274.34;812.00000
 274.40;816.00000
 274.46;817.00000
 274.52;852.00000
 274.58;905.00000
 274.64;862.00000
 274.70;888.00000
 274.76;846.00000
 274.82;882.00000
 274.88;876.00000
 274.94;853.00000
 275.00;874.00000
 275.06;815.00000
 275.12;841.00000
 275.18;816.00000
 275.24;824.00000
 275.30;793.00000
 275.36;821.00000
 275.42;896.00000
 275.48;830.00000
 275.54;902.00000
 275.60;876.00000
 275.66;788.00000
 275.72;822.00000
 275.78;901.00000
 275.84;791.00000
 275.90;850.00000
 275.96;880.00000
 276.02;791.00000
 276.08;752.00000
 276.14;767.00000
 276.20;843.00000
 276.26;920.00000
 276.32;775.00000
 276.38;808.00000
 276.44;815.00000
 276.50;841.00000
 276.56;788.00000
 276.62;863.00000
 276.68;874.00000
 276.74;839.00000
 276.80;888.00000
 276.86;864.00000
 276.92;931.00000
 276.98;893.00000
 277.03;899.00000
 277.09;842.00000
 277.15;852.00000
 277.21;915.00000
 277.27;974.00000
 277.33;803.00000
 277.39;789.00000
 277.45;812.00000
 277.51;911.00000
 277.57;763.00000
 277.63;819.00000
 277.69;732.00000
 277.75;820.00000
 277.81;865.00000
 277.87;855.00000
 277.93;827.00000
 277.99;920.00000
 278.05;824.00000
 278.11;996.00000
 278.17;821.00000
 278.23;823.00000
 278.29;894.00000
 278.35;820.00000
 278.41;714.00000
 278.47;850.00000
 278.52;859.00000
 278.58;835.00000
 278.64;740.00000
 278.70;845.00000
 278.76;773.00000
 278.82;835.00000
 278.88;841.00000
 278.94;824.00000
 279.00;880.00000
 279.06;760.00000
 279.12;889.00000
 279.18;840.00000
 279.24;828.00000
 279.30;926.00000
 279.36;844.00000
 279.42;840.00000
 279.48;850.00000
 279.53;828.00000
 279.59;817.00000
 279.65;782.00000
 279.71;826.00000
 279.77;787.00000
 279.83;768.00000
 279.89;766.00000
 279.95;853.00000
 280.01;825.00000
 280.07;709.00000
 280.13;840.00000
 280.19;911.00000
 280.25;870.00000
 280.31;784.00000
 280.36;818.00000
 280.42;810.00000
 280.48;739.00000
 280.54;815.00000
 280.60;836.00000
 280.66;871.00000
 280.72;735.00000
 280.78;855.00000
 280.84;859.00000
 280.90;866.00000
 280.96;863.00000
 281.02;737.00000
 281.08;925.00000
 281.13;853.00000
 281.19;823.00000
 281.25;793.00000
 281.31;926.00000
 281.37;980.00000
 281.43;1002.00000
 281.49;873.00000
 281.55;840.00000
 281.61;835.00000
 281.67;770.00000
 281.72;835.00000
 281.78;808.00000
 281.84;818.00000
 281.90;865.00000
 281.96;815.00000
 282.02;871.00000
 282.08;860.00000
 282.14;775.00000
 282.20;866.00000
 282.26;759.00000
 282.31;785.00000
 282.37;936.00000
 282.43;749.00000
 282.49;885.00000
 282.55;963.00000
 282.61;828.00000
 282.67;828.00000
 282.73;820.00000
 282.79;832.00000
 282.84;823.00000
 282.90;854.00000
 282.96;768.00000
 283.02;832.00000
 283.08;764.00000
 283.14;847.00000
 283.20;801.00000
 283.26;796.00000
 283.32;822.00000
 283.37;934.00000
 283.43;891.00000
 283.49;810.00000
 283.55;1100.00000
 283.61;841.00000
 283.67;853.00000
 283.73;729.00000
 283.79;803.00000
 283.84;812.00000
 283.90;774.00000
 283.96;870.00000
 284.02;836.00000
 284.08;907.00000
 284.14;976.00000
 284.20;845.00000
 284.25;823.00000
 284.31;852.00000
 284.37;929.00000
 284.43;808.00000
 284.49;814.00000
 284.55;843.00000
 284.61;814.00000
 284.67;760.00000
 284.72;784.00000
 284.78;855.00000
 284.84;877.00000
 284.90;761.00000
 284.96;816.00000
 285.02;922.00000
 285.08;769.00000
 285.13;846.00000
 285.19;756.00000
 285.25;954.00000
 285.31;827.00000
 285.37;758.00000
 285.43;797.00000
 285.48;782.00000
 285.54;811.00000
 285.60;739.00000
 285.66;803.00000
 285.72;804.00000
 285.78;769.00000
 285.84;829.00000
 285.89;821.00000
 285.95;805.00000
 286.01;808.00000
 286.07;754.00000
 286.13;882.00000
 286.19;778.00000
 286.24;824.00000
