  409.689  505.795   11.916   0.0029  2  8  2.0  1.0
  422.896  520.690   12.125   0.0044  2  8  1.0  0.0
  417.434  515.246   12.127   0.0048  2  8  1.0  1.0
  422.896  521.074   12.173   0.0019  2  8  1.0  2.0
  423.577  521.920   12.193   0.0012  2  8  2.0  1.0
  436.970  535.557   12.223   0.0014  2  8  2.0  1.0
  417.434  516.194   12.245   0.0008  2  8  1.0  2.0
  422.896  521.920   12.278   0.0048  2  8  1.0  1.0
  422.896  521.929   12.279   0.0080  2  8  1.0  2.0
  436.970  536.073   12.287   0.0035  2  8  2.0  1.0
  402.976  502.906   12.390   0.0054  2  8  1.0  2.0
  417.434  517.594   12.418   0.0018  2  8  1.0  0.0
  423.577  524.078   12.461   0.0006  2  8  2.0  1.0
  422.896  523.496   12.473   0.0019  2  8  1.0  2.0
  417.434  518.126   12.484   0.0004  2  8  1.0  1.0
  402.976  503.843   12.506   0.1425  2  8  1.0  2.0
  422.896  524.078   12.545   0.0055  2  8  1.0  1.0
  414.046  515.246   12.547   0.0027  2  8  1.0  1.0
  416.798  518.126   12.563   0.0054  2  8  0.0  1.0
  390.331  492.274   12.639   0.0379  2  8  2.0  1.0
  414.046  516.194   12.665   0.0068  2  8  1.0  2.0
  412.737  515.246   12.710   0.0258  2  8  2.0  1.0
  402.976  505.795   12.748   0.0025  2  8  1.0  1.0
  422.896  525.996   12.783   0.0120  2  8  1.0  0.0
  417.434  520.690   12.802   0.0111  2  8  1.0  0.0
  414.046  517.594   12.838   0.0144  2  8  1.0  0.0
  417.434  521.074   12.850   0.0349  2  8  1.0  2.0
  422.896  526.587   12.856   0.0007  2  8  1.0  2.0
  411.498  515.246   12.863   0.0115  2  8  0.0  1.0
  414.046  518.126   12.904   0.0106  2  8  1.0  1.0
  417.676  521.920   12.925   0.0231  2  8  2.0  1.0
  401.395  505.795   12.944   0.0001  2  8  2.0  1.0
  436.970  541.392   12.947   0.0007  2  8  2.0  1.0
  417.434  521.920   12.955   0.0132  2  8  1.0  1.0
  417.434  521.929   12.956   0.0227  2  8  1.0  2.0
  423.577  528.095   12.959   0.0006  2  8  2.0  1.0
  476.141  580.662   12.959   0.0034  2  8  2.0  1.0
  416.798  521.920   13.034   0.0239  2  8  0.0  1.0
  422.896  528.095   13.043   0.0280  2  8  1.0  1.0
  409.966  515.246   13.053   0.0755  2  8  1.0  1.0
  412.737  518.126   13.067   0.0151  2  8  2.0  1.0
  423.577  529.061   13.078   0.0480  2  8  2.0  1.0
  409.689  515.246   13.087   0.2113  2  8  2.0  1.0
  422.896  528.522   13.096   0.0031  2  8  1.0  2.0
  436.970  542.679   13.106   0.0036  2  8  2.0  1.0
  390.331  496.288   13.137   0.0004  2  8  2.0  1.0
  417.434  523.417   13.140   0.0031  2  8  1.0  2.0
  417.434  523.496   13.150   0.0204  2  8  1.0  2.0
  422.896  529.061   13.163   0.0359  2  8  1.0  1.0
  409.966  516.194   13.171   0.0899  2  8  1.0  2.0
  422.896  529.156   13.175   0.0141  2  8  1.0  2.0
  417.676  524.078   13.192   0.0200  2  8  2.0  1.0
  411.498  518.126   13.220   0.0900  2  8  0.0  1.0
  417.434  524.078   13.222   0.0005  2  8  1.0  1.0
  414.046  520.690   13.222   0.1013  2  8  1.0  0.0
  416.798  524.078   13.301   0.0237  2  8  0.0  1.0
  423.577  530.865   13.302   0.0015  2  8  2.0  1.0
  417.676  525.158   13.326   0.0002  2  8  2.0  1.0
  409.966  517.594   13.344   0.0017  2  8  1.0  0.0
  417.434  525.158   13.356   0.0562  2  8  1.0  1.0
  414.046  521.920   13.375   0.1720  2  8  1.0  1.0
  414.046  521.929   13.376   0.0297  2  8  1.0  2.0
  422.896  530.865   13.387   0.0014  2  8  1.0  1.0
  409.966  518.126   13.410   0.0540  2  8  1.0  1.0
  416.798  525.158   13.435   0.0026  2  8  0.0  1.0
  409.689  518.126   13.445   0.1124  2  8  2.0  1.0
  417.434  525.996   13.460   0.0857  2  8  1.0  0.0
  422.896  531.980   13.525   0.0078  2  8  1.0  2.0
  417.434  526.587   13.533   0.0070  2  8  1.0  2.0
  412.737  521.920   13.537   0.3834  2  8  2.0  1.0
  381.438  490.756   13.554   0.0234  2  8  1.0  2.0
  414.046  523.417   13.560   0.0004  2  8  1.0  2.0
  414.046  523.496   13.570   0.0072  2  8  1.0  2.0
  470.274  579.906   13.593   0.0005  2  8  1.0  2.0
  470.823  580.662   13.618   0.6917  2  8  2.0  1.0
  414.046  524.078   13.642   0.0384  2  8  1.0  1.0
  470.274  580.662   13.686   0.0987  2  8  1.0  1.0
  417.676  528.095   13.690   0.0002  2  8  2.0  1.0
  411.498  521.920   13.691   0.0035  2  8  0.0  1.0
  417.434  528.095   13.720   0.0221  2  8  1.0  1.0
  409.966  520.690   13.728   0.1463  2  8  1.0  0.0
  381.438  492.274   13.742   0.3084  2  8  1.0  1.0
  422.896  533.914   13.765   0.0906  2  8  1.0  0.0
  417.434  528.522   13.773   0.1361  2  8  1.0  2.0
  409.966  521.074   13.776   0.1273  2  8  1.0  2.0
  414.046  525.158   13.776   0.0088  2  8  1.0  1.0
  416.798  528.095   13.799   0.0566  2  8  0.0  1.0
  412.737  524.078   13.805   0.0403  2  8  2.0  1.0
  417.676  529.061   13.810   0.0772  2  8  2.0  1.0
  470.274  581.734   13.819   0.2686  2  8  1.0  0.0
  417.434  529.061   13.840   0.2848  2  8  1.0  1.0
  417.434  529.156   13.852   0.0630  2  8  1.0  2.0
  380.506  492.274   13.858   0.4702  2  8  2.0  1.0
  422.896  534.731   13.866   0.1479  2  8  1.0  2.0
  470.274  582.111   13.866   1.0434  2  8  1.0  2.0
  414.046  525.996   13.880   0.0561  2  8  1.0  0.0
  409.966  521.929   13.882   0.4167  2  8  1.0  2.0
  423.577  535.557   13.884   0.0244  2  8  2.0  1.0
  409.689  521.920   13.915   0.0137  2  8  2.0  1.0
  416.798  529.061   13.919   0.0402  2  8  0.0  1.0
  402.976  515.246   13.920   0.0519  2  8  1.0  1.0
  412.737  525.158   13.939   0.0279  2  8  2.0  1.0
  414.046  526.587   13.953   0.0444  2  8  1.0  2.0
  411.498  524.078   13.958   0.0753  2  8  0.0  1.0
  422.896  535.557   13.968   0.0844  2  8  1.0  1.0
  422.896  535.745   13.992   1.0143  2  8  1.0  2.0
  476.141  589.077   14.002   0.6431  2  8  2.0  1.0
  422.896  536.073   14.032   0.1859  2  8  1.0  1.0
  417.676  530.865   14.034   0.0021  2  8  2.0  1.0
  402.976  516.194   14.037   0.1855  2  8  1.0  2.0
  381.438  494.738   14.048   0.3291  2  8  1.0  2.0
  417.434  530.865   14.064   0.2248  2  8  1.0  1.0
  409.966  523.417   14.066   0.0398  2  8  1.0  2.0
  409.966  523.496   14.076   0.3087  2  8  1.0  2.0
  411.498  525.158   14.092   0.3373  2  8  0.0  1.0
  401.395  515.246   14.116   0.3945  2  8  2.0  1.0
  414.046  528.095   14.140   0.3685  2  8  1.0  1.0
  416.798  530.865   14.143   0.5102  2  8  0.0  1.0
  409.966  524.078   14.148   0.0971  2  8  1.0  1.0
  409.689  524.078   14.182   0.1841  2  8  2.0  1.0
  381.438  495.848   14.185   0.9863  2  8  1.0  2.0
  414.046  528.522   14.193   0.9127  2  8  1.0  2.0
  417.434  531.980   14.202   0.8407  2  8  1.0  2.0
  402.976  517.594   14.211   0.2265  2  8  1.0  0.0
  381.438  496.288   14.240   0.4576  2  8  1.0  1.0
  414.046  529.061   14.260   0.0179  2  8  1.0  1.0
  414.046  529.156   14.272   0.1817  2  8  1.0  2.0
  402.976  518.126   14.277   0.4419  2  8  1.0  1.0
  409.966  525.158   14.282   0.2088  2  8  1.0  1.0
  381.438  496.686   14.289   0.2357  2  8  1.0  0.0
  412.737  528.095   14.303   0.0494  2  8  2.0  1.0
  390.331  505.795   14.316   0.7385  2  8  2.0  1.0
  409.689  525.158   14.316   0.0728  2  8  2.0  1.0
  380.506  496.288   14.355   0.2622  2  8  2.0  1.0
  422.896  538.708   14.359   0.1902  2  8  1.0  2.0
  409.966  525.996   14.386   0.1134  2  8  1.0  0.0
  412.737  529.061   14.422   0.0012  2  8  2.0  1.0
  417.434  533.914   14.442   0.0854  2  8  1.0  0.0
  411.498  528.095   14.456   0.0746  2  8  0.0  1.0
  409.966  526.587   14.459   0.0340  2  8  1.0  2.0
  401.395  518.126   14.473   0.0220  2  8  2.0  1.0
  414.046  530.865   14.484   0.0060  2  8  1.0  1.0
  417.434  534.731   14.543   0.0832  2  8  1.0  2.0
  476.141  593.604   14.564   0.1732  2  8  2.0  1.0
  411.498  529.061   14.576   0.0419  2  8  0.0  1.0
  402.976  520.690   14.595   0.0024  2  8  1.0  0.0
  423.577  541.392   14.607   0.3076  2  8  2.0  1.0
  417.676  535.557   14.615   0.0501  2  8  2.0  1.0
  414.046  531.980   14.622   0.1414  2  8  1.0  2.0
  402.976  521.074   14.642   0.1344  2  8  1.0  2.0
  417.434  535.557   14.645   0.0290  2  8  1.0  1.0
  409.966  528.095   14.646   0.0848  2  8  1.0  1.0
  470.823  589.077   14.662   0.0088  2  8  2.0  1.0
  417.434  535.745   14.669   0.0005  2  8  1.0  2.0
  417.676  536.073   14.679   0.3537  2  8  2.0  1.0
  409.689  528.095   14.681   0.1261  2  8  2.0  1.0
  422.896  541.392   14.692   0.2266  2  8  1.0  1.0
  436.970  555.498   14.696   0.7774  2  8  2.0  1.0
  409.966  528.522   14.699   0.1695  2  8  1.0  2.0
  417.434  536.073   14.709   0.1431  2  8  1.0  1.0
  416.798  535.557   14.724   0.0746  2  8  0.0  1.0
  470.274  589.077   14.730   0.1713  2  8  1.0  1.0
  402.976  521.920   14.747   0.0543  2  8  1.0  1.0
  402.976  521.929   14.748   0.2338  2  8  1.0  2.0
  409.966  529.061   14.766   0.1933  2  8  1.0  1.0
  423.577  542.679   14.767   0.4900  2  8  2.0  1.0
  409.966  529.156   14.778   0.0854  2  8  1.0  2.0
  416.798  536.073   14.788   0.0990  2  8  0.0  1.0
  411.498  530.865   14.800   0.0831  2  8  0.0  1.0
  409.689  529.061   14.800   0.0628  2  8  2.0  1.0
  422.896  542.679   14.851   0.2637  2  8  1.0  1.0
  414.046  533.914   14.862   0.0964  2  8  1.0  0.0
  422.896  542.844   14.872   0.1821  2  8  1.0  0.0
  402.976  523.417   14.933   0.0370  2  8  1.0  2.0
  402.976  523.496   14.943   0.5101  2  8  1.0  2.0
  401.395  521.920   14.943   0.1239  2  8  2.0  1.0
  414.046  534.731   14.963   0.0875  2  8  1.0  2.0
  409.966  530.865   14.990   0.0002  2  8  1.0  1.0
  402.976  524.078   15.015   0.1086  2  8  1.0  1.0
  409.689  530.865   15.024   0.0223  2  8  2.0  1.0
  417.434  538.708   15.036   0.1441  2  8  1.0  2.0
  381.438  502.906   15.060   0.0529  2  8  1.0  2.0
  414.046  535.557   15.066   0.2151  2  8  1.0  1.0
  414.046  535.745   15.089   0.0148  2  8  1.0  2.0
  409.966  531.980   15.128   0.0085  2  8  1.0  2.0
  414.046  536.073   15.130   0.0010  2  8  1.0  1.0
  402.976  525.158   15.149   0.0719  2  8  1.0  1.0
  381.438  503.843   15.176   0.0079  2  8  1.0  2.0
  401.395  524.078   15.211   0.2708  2  8  2.0  1.0
  470.823  593.604   15.223   0.1092  2  8  2.0  1.0
  412.737  535.557   15.228   0.1925  2  8  2.0  1.0
  381.438  504.400   15.246   0.0531  2  8  1.0  2.0
  402.976  525.996   15.253   0.0140  2  8  1.0  0.0
  470.274  593.604   15.291   0.6213  2  8  1.0  1.0
  412.737  536.073   15.292   0.0848  2  8  2.0  1.0
  402.976  526.587   15.326   0.1258  2  8  1.0  2.0
  417.676  541.392   15.339   0.2846  2  8  2.0  1.0
  401.395  525.158   15.345   0.0251  2  8  2.0  1.0
  470.274  594.179   15.362   0.3506  2  8  1.0  2.0
  409.966  533.914   15.368   0.0193  2  8  1.0  0.0
  417.434  541.392   15.369   0.0360  2  8  1.0  1.0
  411.498  535.557   15.381   0.0824  2  8  0.0  1.0
  381.438  505.795   15.419   0.0276  2  8  1.0  1.0
  411.498  536.073   15.445   0.0009  2  8  0.0  1.0
  416.798  541.392   15.448   0.0239  2  8  0.0  1.0
  414.046  538.708   15.456   0.0193  2  8  1.0  2.0
  409.966  534.731   15.469   0.0536  2  8  1.0  2.0
  390.331  515.246   15.488   0.0001  2  8  2.0  1.0
  417.676  542.679   15.499   0.0708  2  8  2.0  1.0
  402.976  528.095   15.513   0.0335  2  8  1.0  1.0
  417.434  542.679   15.529   0.0131  2  8  1.0  1.0
  380.506  505.795   15.534   0.0196  2  8  2.0  1.0
  470.274  595.625   15.542   0.0017  2  8  1.0  2.0
  417.434  542.844   15.549   0.1102  2  8  1.0  0.0
  402.976  528.522   15.566   0.0244  2  8  1.0  2.0
  409.966  535.557   15.571   0.1450  2  8  1.0  1.0
  409.966  535.745   15.595   0.0156  2  8  1.0  2.0
  409.689  535.557   15.606   0.0073  2  8  2.0  1.0
  416.798  542.679   15.607   0.0013  2  8  0.0  1.0
  402.976  529.061   15.633   0.0120  2  8  1.0  1.0
  409.966  536.073   15.635   0.0003  2  8  1.0  1.0
  402.976  529.156   15.645   0.0099  2  8  1.0  2.0
  409.689  536.073   15.670   0.0055  2  8  2.0  1.0
  422.896  549.498   15.697   0.0060  2  8  1.0  2.0
  401.395  528.095   15.709   0.0166  2  8  2.0  1.0
  414.046  541.392   15.789   0.0021  2  8  1.0  1.0
  390.331  518.126   15.845   0.0116  2  8  2.0  1.0
  402.976  530.865   15.856   0.0182  2  8  1.0  1.0
  414.046  542.679   15.949   0.0010  2  8  1.0  1.0
  412.737  541.392   15.951   0.0024  2  8  2.0  1.0
  409.966  538.708   15.962   0.0113  2  8  1.0  2.0
  414.046  542.844   15.969   0.0095  2  8  1.0  0.0
  402.976  531.980   15.995   0.0018  2  8  1.0  2.0
  401.395  530.865   16.052   0.0004  2  8  2.0  1.0
  411.498  541.392   16.105   0.0157  2  8  0.0  1.0
  412.737  542.679   16.111   0.0320  2  8  2.0  1.0
  402.976  533.914   16.234   0.0029  2  8  1.0  0.0
  411.498  542.679   16.265   0.0092  2  8  0.0  1.0
  409.966  541.392   16.295   0.0001  2  8  1.0  1.0
  390.331  521.920   16.315   0.0040  2  8  2.0  1.0
  422.896  554.488   16.315   0.0159  2  8  1.0  2.0
  409.689  541.392   16.329   0.0059  2  8  2.0  1.0
  402.976  534.731   16.336   0.0010  2  8  1.0  2.0
  423.577  555.498   16.356   0.0003  2  8  2.0  1.0
  417.434  549.498   16.374   0.0602  2  8  1.0  2.0
  402.976  535.557   16.438   0.0027  2  8  1.0  1.0
  422.896  555.498   16.441   0.0249  2  8  1.0  1.0
  409.966  542.679   16.454   0.0042  2  8  1.0  1.0
  422.896  555.647   16.459   0.0268  2  8  1.0  2.0
  409.966  542.844   16.475   0.0061  2  8  1.0  0.0
  409.689  542.679   16.489   0.0141  2  8  2.0  1.0
  390.331  524.078   16.583   0.0095  2  8  2.0  1.0
  381.438  515.246   16.590   0.0205  2  8  1.0  1.0
  401.395  535.557   16.634   0.0017  2  8  2.0  1.0
  401.395  536.073   16.698   0.0021  2  8  2.0  1.0
  380.506  515.246   16.706   0.0323  2  8  2.0  1.0
  381.438  516.194   16.708   0.0065  2  8  1.0  2.0
  390.331  525.158   16.717   0.0402  2  8  2.0  1.0
  414.046  549.498   16.794   0.0055  2  8  1.0  2.0
  381.438  517.594   16.881   0.0528  2  8  1.0  0.0
  381.438  518.126   16.947   0.0353  2  8  1.0  1.0
  417.434  554.488   16.993   0.0077  2  8  1.0  2.0
  380.506  518.126   17.063   0.0713  2  8  2.0  1.0
  390.331  528.095   17.081   0.0057  2  8  2.0  1.0
  417.676  555.498   17.088   0.0053  2  8  2.0  1.0
  417.434  555.498   17.118   0.0017  2  8  1.0  1.0
  417.434  555.647   17.136   0.0340  2  8  1.0  2.0
  402.976  541.392   17.162   0.0002  2  8  1.0  1.0
  416.798  555.498   17.197   0.0021  2  8  0.0  1.0
  390.331  529.061   17.200   0.0241  2  8  2.0  1.0
  381.438  520.690   17.265   0.0038  2  8  1.0  0.0
  409.966  549.498   17.300   0.0008  2  8  1.0  2.0
  402.976  542.679   17.321   0.0002  2  8  1.0  1.0
  402.976  542.844   17.342   0.0004  2  8  1.0  0.0
  414.046  554.488   17.413   0.0030  2  8  1.0  2.0
  381.438  521.920   17.418   0.0003  2  8  1.0  1.0
  381.438  521.929   17.419   0.0007  2  8  1.0  2.0
  390.331  530.865   17.424   0.0018  2  8  2.0  1.0
  401.395  542.679   17.517   0.0003  2  8  2.0  1.0
  380.506  521.920   17.533   0.0013  2  8  2.0  1.0
  414.046  555.498   17.538   0.0153  2  8  1.0  1.0
  381.438  523.417   17.603   0.0001  2  8  1.0  2.0
  381.438  523.496   17.613   0.0014  2  8  1.0  2.0
  412.737  555.498   17.700   0.0033  2  8  2.0  1.0
  436.970  580.662   17.816   0.0012  2  8  2.0  1.0
  381.438  525.158   17.819   0.0038  2  8  1.0  1.0
  411.498  555.498   17.854   0.0168  2  8  0.0  1.0
  409.966  554.488   17.919   0.0041  2  8  1.0  2.0
  381.438  525.996   17.923   0.0016  2  8  1.0  0.0
  380.506  525.158   17.935   0.0026  2  8  2.0  1.0
  390.331  535.557   18.006   0.0006  2  8  2.0  1.0
  409.966  555.498   18.044   0.0188  2  8  1.0  1.0
  409.966  555.647   18.062   0.0099  2  8  1.0  2.0
  390.331  536.073   18.070   0.0017  2  8  2.0  1.0
  409.689  555.498   18.078   0.0004  2  8  2.0  1.0
  381.438  528.095   18.183   0.0005  2  8  1.0  1.0
  380.506  528.095   18.299   0.0015  2  8  2.0  1.0
  381.438  529.061   18.303   0.0005  2  8  1.0  1.0
  380.506  530.865   18.642   0.0003  2  8  2.0  1.0
  381.438  531.980   18.665   0.0001  2  8  1.0  2.0
  402.976  554.488   18.785   0.0004  2  8  1.0  2.0
  436.970  589.077   18.859   0.0097  2  8  2.0  1.0
  390.331  542.679   18.889   0.0005  2  8  2.0  1.0
  381.438  533.914   18.905   0.0002  2  8  1.0  0.0
  402.976  555.498   18.911   0.0008  2  8  1.0  1.0
  402.976  555.647   18.929   0.0008  2  8  1.0  2.0
  436.970  593.604   19.420   0.0333  2  8  2.0  1.0
  422.896  579.906   19.467   0.0010  2  8  1.0  2.0
  423.577  580.662   19.476   0.0053  2  8  2.0  1.0
  422.896  580.662   19.561   0.0008  2  8  1.0  1.0
  422.896  581.734   19.694   0.0021  2  8  1.0  0.0
  422.896  582.111   19.740   0.0003  2  8  1.0  2.0
  417.434  579.906   20.144   0.0013  2  8  1.0  2.0
  417.676  580.662   20.208   0.0008  2  8  2.0  1.0
  417.434  580.662   20.238   0.0009  2  8  1.0  1.0
  416.798  580.662   20.317   0.0067  2  8  0.0  1.0
  417.434  581.734   20.371   0.0017  2  8  1.0  0.0
  390.331  555.498   20.478   0.0051  2  8  2.0  1.0
  423.577  589.077   20.520   0.0090  2  8  2.0  1.0
  414.046  579.906   20.564   0.0064  2  8  1.0  2.0
  422.896  589.077   20.604   0.0156  2  8  1.0  1.0
  414.046  580.662   20.658   0.0038  2  8  1.0  1.0
  414.046  581.734   20.791   0.0029  2  8  1.0  0.0
  411.498  580.662   20.974   0.0002  2  8  0.0  1.0
  423.577  593.604   21.081   0.0043  2  8  2.0  1.0
  409.966  580.662   21.164   0.0003  2  8  1.0  1.0
  409.689  580.662   21.198   0.0032  2  8  2.0  1.0
  422.896  594.179   21.237   0.0014  2  8  1.0  2.0
  417.676  589.077   21.251   0.0066  2  8  2.0  1.0
  417.434  589.077   21.281   0.0026  2  8  1.0  1.0
  409.966  581.734   21.297   0.0001  2  8  1.0  0.0
  416.798  589.077   21.360   0.0002  2  8  0.0  1.0
  422.896  595.625   21.416   0.0011  2  8  1.0  2.0
  414.046  589.077   21.701   0.0002  2  8  1.0  1.0
  417.434  593.604   21.842   0.0045  2  8  1.0  1.0
  412.737  589.077   21.864   0.0002  2  8  2.0  1.0
  417.434  594.179   21.914   0.0004  2  8  1.0  2.0
  402.976  579.906   21.937   0.0001  2  8  1.0  2.0
  417.434  595.625   22.093   0.0012  2  8  1.0  2.0
  409.966  589.077   22.207   0.0023  2  8  1.0  1.0
  401.395  580.662   22.227   0.0001  2  8  2.0  1.0
  414.046  593.604   22.263   0.0001  2  8  1.0  1.0
  414.046  594.179   22.334   0.0004  2  8  1.0  2.0
  412.737  593.604   22.425   0.0001  2  8  2.0  1.0
  411.498  593.604   22.578   0.0002  2  8  0.0  1.0
  409.966  593.604   22.768   0.0006  2  8  1.0  1.0
  409.966  595.625   23.019   0.0008  2  8  1.0  2.0
  470.274  736.362   32.991   0.0005  2  1  1.0  2.0
  470.274  760.269   35.955   0.0017  2  1  1.0  2.0
  470.823  770.962   37.213   0.0011  2  1  2.0  1.0
  470.274  770.962   37.281   0.0016  2  1  1.0  1.0
  470.274  771.090   37.297   0.0010  2  1  1.0  0.0
  470.823  786.587   39.150   0.0011  2  1  2.0  1.0
  470.274  786.587   39.218   0.0005  2  1  1.0  1.0
  414.046  736.362   39.963   0.0001  2  1  1.0  2.0
  409.966  736.362   40.468   0.0001  2  1  1.0  2.0
  436.970  770.962   41.410   0.0002  2  1  2.0  1.0
  422.896  760.269   41.829   0.0001  2  1  1.0  2.0
  417.434  760.269   42.507   0.0001  2  1  1.0  2.0
  414.046  760.269   42.927   0.0006  2  1  1.0  2.0
  423.577  770.962   43.071   0.0004  2  1  2.0  1.0
  436.970  786.587   43.347   0.0005  2  1  2.0  1.0
  409.966  760.269   43.432   0.0001  2  1  1.0  2.0
  476.141  828.793   43.724   0.0002  2  4  2.0  1.0
  417.676  770.962   43.802   0.0004  2  1  2.0  1.0
  417.434  770.962   43.832   0.0002  2  1  1.0  1.0
  417.434  771.090   43.848   0.0003  2  1  1.0  0.0
  422.896  777.304   43.941   0.0001  2  1  1.0  2.0
  470.823  826.260   44.069   0.0003  2  9  2.0  1.0
  470.274  826.881   44.214   0.0016  2  9  1.0  2.0
  414.046  770.962   44.252   0.0001  2  1  1.0  1.0
  412.737  770.962   44.415   0.0001  2  1  2.0  1.0
  476.141  834.636   44.448   0.0003  2  9  2.0  1.0
