   75.994   0.0232   0.580E+10  0.0    0.000
   76.663   0.2173   0.554E+11  0.0    0.000
   93.559   0.0030   0.114E+10  0.0    0.000
   94.324   0.1022   0.395E+11  0.0    0.000
   94.907   0.8065   0.315E+12  0.0    0.000
   98.994   0.0165   0.702E+10  0.0    0.000
   99.398   0.0240   0.103E+11  0.0    0.000
  105.098   0.0025   0.119E+10  0.0    0.000
  105.466   0.0966   0.466E+11  0.0    0.000
  105.925   0.3275   0.159E+12  0.0    0.000
  110.348   0.0019   0.990E+09  0.0    0.000
  110.564   0.0978   0.519E+11  0.0    0.000
  110.971   0.1678   0.897E+11  0.0    0.000
