0  eigenvalues      (j= 0.5)

                                2.283
                    1         11111   
                              (2p) 2p 
  1:11111        (2p) 2p  1   1.00000
0  eigenvalues      (j= 1.5)

                               -1.141
                    1         11111   
                              (2p) 2p 
  1:11111        (2p) 2p  1   1.00000
1  eigenvalues      (j= 0.5)

                              751.317  761.570  846.132  908.476  916.228  921.465  952.131  955.510 1001.345 1004.495 1056.332 1058.561 1062.044 1092.908 1097.648 1098.415 1122.951 1123.988 1126.398 1162.317 1162.912
                    1         11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111   
                              (3p) 4p  (3p) 2p  (1s) 2s  (3p) 4d  (3p) 4p  (3p) 2p  (1d) 2s  (1d) 2p  (3p) 4p  (3p) 2p  (3p) 4d  (3p) 4p  (3p) 2p  (1s) 2s  (1d) 2p  (1d) 2s  (3p) 4d  (3p) 4p  (3p) 2p  (1d) 2s  (1d) 2p 
  1:11111        (3p) 4p  1   0.99798 -0.05054  0.03052  0.00184 -0.02139 -0.00052  0.00184 -0.00025 -0.00771  0.00127  0.00116 -0.00395 -0.00036 -0.00030 -0.00009  0.00011  0.00114 -0.00131 -0.00030  0.00011 -0.00002
  1:11111        (3p) 2p  2   0.05128  0.99773 -0.02425  0.00215  0.00131 -0.02662 -0.00056 -0.01312  0.00284  0.01607  0.00138  0.00143 -0.00907 -0.00009 -0.00521 -0.00109  0.00097  0.00223 -0.00542  0.00021 -0.00379
  1:11111        (1s) 2s  3  -0.02922  0.02576  0.99617 -0.00011  0.00387 -0.00261  0.07630  0.00576 -0.00022 -0.00017 -0.00010  0.00061 -0.00032 -0.00787 -0.00143  0.01179 -0.00015  0.00025 -0.00009  0.00665  0.00071
  2:11111        (3p) 4d  4  -0.00009 -0.00014  0.00000  0.99258  0.07976  0.08495  0.00124 -0.01301 -0.00009 -0.00005 -0.02795 -0.00747 -0.00554  0.00001  0.00048  0.00006 -0.00967 -0.00723 -0.00477 -0.00003  0.00026
  2:11111        (3p) 4p  5   0.02142 -0.00126 -0.00004 -0.08192  0.99484  0.02689 -0.04208  0.02063 -0.01330  0.00197 -0.00128  0.00363  0.00067 -0.00023  0.00021 -0.00027 -0.00085  0.00084  0.00032 -0.00006  0.00006
  2:11111        (3p) 2p  6   0.00143  0.03025 -0.00050 -0.07568 -0.03711  0.95894  0.01155  0.26173 -0.00411 -0.02198 -0.00548 -0.00615  0.03669  0.00009  0.03131  0.00498 -0.00365 -0.00865  0.02075 -0.00132  0.01802
  2:11111        (1d) 2p  7   0.00022  0.00639 -0.00028  0.03614 -0.01321 -0.26197 -0.07907  0.95939 -0.00278 -0.01324 -0.00751 -0.00704  0.04655 -0.00041  0.00977  0.00214 -0.00418 -0.00891  0.02183 -0.00015  0.00669
  2:11111        (1d) 2s  8   0.00133 -0.00127 -0.07668 -0.00095  0.04116 -0.03066  0.99278  0.07403 -0.00125  0.00097 -0.00005 -0.00002  0.00028  0.01510 -0.00157  0.01257 -0.00008  0.00006  0.00007  0.00243  0.00034
  3:11111        (3p) 4p  9   0.00800 -0.00046  0.00037 -0.00101  0.01332  0.00051  0.00021  0.00088  0.98484 -0.16878  0.00536 -0.01794 -0.00132  0.02593 -0.00274  0.01724  0.00336 -0.00387 -0.00084  0.00059 -0.00001
  3:11111        (3p) 2p 10  -0.00077 -0.01588  0.00061 -0.00126 -0.00082  0.01964 -0.00121  0.02134  0.16940  0.98418  0.00476  0.00486 -0.02855 -0.01899 -0.00681 -0.01393  0.00188  0.00413 -0.00996 -0.00007 -0.00465
  3:11111        (1s) 2s 11  -0.00009 -0.00008  0.00106  0.00002 -0.00087  0.00072 -0.01963 -0.00121 -0.02693  0.02788  0.00026 -0.00115  0.00024  0.82097 -0.08198  0.56286 -0.00092  0.00138 -0.00028  0.02401  0.00257
  4:11111        (3p) 4d 12  -0.00001 -0.00002  0.00000  0.02884  0.00246  0.00272  0.00002 -0.00015 -0.00029 -0.00040  0.94604  0.25698  0.19212 -0.00025 -0.01822 -0.00228 -0.02228 -0.01628 -0.01119 -0.00006  0.00051
  4:11111        (3p) 4p 13   0.00421 -0.00024  0.00009  0.00016 -0.00374  0.00012  0.00018  0.00019  0.01838 -0.00364 -0.27744  0.95520  0.09069  0.02332  0.02670 -0.02702 -0.00307  0.00217  0.00185 -0.00015  0.00023
  4:11111        (3p) 2p 14   0.00041  0.00820 -0.00021  0.00135  0.00186 -0.02800  0.00307 -0.05888  0.00526  0.03230 -0.15564 -0.13880  0.96449 -0.01603  0.12516  0.03968 -0.00865 -0.01969  0.04561 -0.00208  0.02885
  4:11111        (1d) 2p 15   0.00017  0.00362 -0.00012  0.00200  0.00110 -0.02599 -0.00007 -0.01308  0.00095  0.00655  0.04537  0.00154 -0.13151  0.01083  0.97677  0.12628 -0.01819 -0.03781  0.08755 -0.00020  0.01327
  4:11111        (1d) 2s 16   0.00032 -0.00030 -0.01409  0.00000 -0.00015  0.00024 -0.00291  0.00020  0.00096 -0.00119 -0.00607  0.04037 -0.02490 -0.56871 -0.10229  0.81461 -0.00035 -0.00058  0.00141  0.00258  0.00071
  5:11111        (3p) 4d 17   0.00000 -0.00001  0.00000  0.01375  0.00115  0.00125  0.00001 -0.00013 -0.00004 -0.00005  0.02766  0.00778  0.00639 -0.00001  0.00185  0.00032  0.74175  0.55690  0.37176  0.00214 -0.02018
  5:11111        (3p) 4p 18   0.00176 -0.00010  0.00004  0.00005 -0.00119  0.00004  0.00004  0.00005  0.00507 -0.00094  0.00076 -0.00403  0.00010 -0.00054  0.00130  0.00006 -0.64378  0.74472  0.17018 -0.03958  0.01908
  5:11111        (3p) 2p 19   0.00022  0.00441 -0.00012  0.00065  0.00088 -0.01291  0.00137 -0.02546  0.00167  0.00983  0.00479  0.00619 -0.04080  0.00042 -0.10386 -0.01627 -0.17837 -0.36160  0.90304  0.01884  0.08882
  5:11111        (1d) 2p 20   0.00012  0.00247 -0.00008  0.00102  0.00058 -0.01338  0.00002 -0.00704  0.00053  0.00324  0.00382  0.00353 -0.02385  0.00035 -0.00821 -0.00202  0.04611  0.02691 -0.07789 -0.10210  0.98982
  5:11111        (1d) 2s 21   0.00015 -0.00014 -0.00648  0.00000 -0.00010  0.00012 -0.00247 -0.00006  0.00031 -0.00036 -0.00003 -0.00015  0.00044 -0.01838  0.00394 -0.01562 -0.01914  0.03800 -0.01900  0.99348  0.10087
  1:11111        (3p 1.0)  1  0.61805  0.78546 -0.00218  0.00282 -0.01128 -0.02203  0.00060 -0.01086 -0.00214  0.01386  0.00179 -0.00111 -0.00761 -0.00025 -0.00431 -0.00083  0.00145  0.00106 -0.00459  0.00023 -0.00311
  1:11111        (3p 0.0)  2  0.78524 -0.61730  0.03892  0.00027 -0.01823  0.01494  0.00182  0.00737 -0.00794 -0.00824  0.00015 -0.00405  0.00494 -0.00019  0.00293  0.00072  0.00037 -0.00236  0.00289 -0.00003  0.00217
  1:11111        (1s 0.0)  3 -0.02922  0.02576  0.99617 -0.00011  0.00387 -0.00261  0.07630  0.00576 -0.00022 -0.00017 -0.00010  0.00061 -0.00032 -0.00787 -0.00143  0.01179 -0.00015  0.00025 -0.00009  0.00665  0.00071
  2:11111        (3p 2.0)  4  0.00547 -0.02750  0.00044  0.35567  0.37302 -0.82234 -0.02325 -0.23169 -0.00056  0.02027 -0.00434  0.00429 -0.03435 -0.00015 -0.02779 -0.00452 -0.00006  0.00572 -0.01997  0.00115 -0.01602
  2:11111        (1d 2.0)  5  0.00117  0.00306 -0.05957  0.02212  0.02353 -0.18944  0.71899  0.66411 -0.00273 -0.00762 -0.00479 -0.00446  0.02966  0.01143  0.00496  0.01109 -0.00271 -0.00559  0.01386  0.00179  0.00449
  2:11111        (3p 2.0)  6 -0.01966 -0.00444  0.00013  0.47228 -0.86137 -0.16648  0.03640 -0.07147  0.01274  0.00221 -0.00867 -0.00505 -0.00945  0.00019 -0.00572 -0.00064 -0.00231 -0.00198 -0.00592  0.00028 -0.00325
  2:11111        (1d 2.0)  7 -0.00067  0.00576  0.04828  0.02860 -0.03627 -0.18353 -0.68914  0.69632 -0.00136 -0.01087 -0.00579 -0.00544  0.03589 -0.00987  0.00856 -0.00629 -0.00319 -0.00694  0.01686 -0.00165  0.00497
  2:11111        (3p 1.0)  8 -0.00669 -0.01187  0.00021 -0.80505 -0.34111 -0.47282  0.00636 -0.10154  0.00559  0.00845  0.02682  0.00793 -0.01038  0.00002 -0.01326 -0.00201  0.01011  0.00955 -0.00443  0.00058 -0.00760
  3:11111        (3p 1.0)  9  0.00399 -0.01323  0.00071 -0.00161  0.00702  0.01633 -0.00087  0.01793  0.70691  0.70613  0.00698 -0.00639 -0.02407 -0.00053 -0.00714 -0.00142  0.00348  0.00114 -0.00862  0.00028 -0.00380
  3:11111        (3p 0.0) 10  0.00697  0.00879 -0.00005 -0.00010  0.01134 -0.01093  0.00086 -0.01160  0.70632 -0.70602  0.00163 -0.01745  0.01541  0.03213  0.00169  0.02212  0.00166 -0.00554  0.00506  0.00052  0.00267
  3:11111        (1s 0.0) 11 -0.00009 -0.00008  0.00106  0.00002 -0.00087  0.00072 -0.01963 -0.00121 -0.02693  0.02788  0.00026 -0.00115  0.00024  0.82097 -0.08198  0.56286 -0.00092  0.00138 -0.00028  0.02401  0.00257
  4:11111        (3p 2.0) 12  0.00096 -0.00742  0.00022  0.00796 -0.00207  0.02594 -0.00268  0.05267  0.00102 -0.03017  0.35064  0.50747 -0.77323  0.02164 -0.10926 -0.04476 -0.00028  0.01315 -0.04375  0.00179 -0.02557
  4:11111        (1d 2.0) 13  0.00035  0.00206 -0.01099  0.00126  0.00058 -0.01625 -0.00230 -0.00812  0.00135  0.00322  0.02399  0.03224 -0.10246 -0.43367  0.53852  0.71086 -0.01177 -0.02436  0.05646  0.00188  0.00894
  4:11111        (3p 2.0) 14 -0.00388 -0.00129 -0.00005  0.01078  0.00399  0.00606 -0.00072  0.01052 -0.01768 -0.00276  0.64553 -0.73835 -0.18364 -0.01825 -0.05403  0.01629 -0.00428 -0.00468 -0.01433  0.00049 -0.00528
  4:11111        (1d 2.0) 15 -0.00007  0.00299  0.00882  0.00155  0.00095 -0.02029  0.00179 -0.01026  0.00013  0.00583  0.03898 -0.02434 -0.08612  0.36808  0.82129 -0.41739 -0.01387 -0.02892  0.06692 -0.00179  0.00983
  4:11111        (3p 1.0) 16 -0.00137 -0.00327  0.00006 -0.02557 -0.00181  0.00904 -0.00133  0.02412 -0.00720 -0.01179 -0.67566 -0.44163 -0.58631  0.00003 -0.04303 -0.00643  0.02371  0.02151 -0.00947  0.00094 -0.01229
  5:11111        (3p 2.0) 17  0.00036 -0.00398  0.00012  0.00378 -0.00080  0.01196 -0.00120  0.02275  0.00010 -0.00911  0.00471 -0.00435  0.03854 -0.00055  0.09389  0.01467  0.19052  0.73503 -0.63632 -0.02869 -0.07980
  5:11111        (1d 2.0) 18  0.00020  0.00145 -0.00507  0.00064  0.00028 -0.00837 -0.00190 -0.00450  0.00058  0.00177  0.00239  0.00212 -0.01474 -0.01402 -0.00214 -0.01338  0.01434  0.04646 -0.06398  0.70497  0.70415
  5:11111        (3p 2.0) 19 -0.00164 -0.00072 -0.00001  0.00516  0.00136  0.00280 -0.00028  0.00455 -0.00490 -0.00096  0.00915  0.00552  0.00983  0.00041  0.01850  0.00304  0.90162 -0.39130 -0.17468  0.03316 -0.04127
  5:11111        (1d 2.0) 20  0.00000  0.00200  0.00404  0.00079  0.00051 -0.01044  0.00158 -0.00542  0.00022  0.00274  0.00298  0.00282 -0.01876  0.01190 -0.00885  0.00832  0.04782 -0.00319 -0.04831 -0.70742  0.70292
  5:11111        (3p 1.0) 21 -0.00060 -0.00177  0.00004 -0.01219 -0.00101  0.00417 -0.00058  0.01049 -0.00211 -0.00370 -0.02613 -0.00811  0.01109 -0.00001  0.04042  0.00635 -0.38371 -0.54965 -0.73974  0.00188 -0.02429
1  eigenvalues      (j= 1.5)

                              750.068  759.119  790.345  908.112  915.602  916.960  921.596  924.124  954.746  957.203  999.807 1002.322 1009.832 1038.230 1055.850 1059.233 1060.012 1062.483 1064.765 1097.333 1098.269 1122.533 1124.495 1125.902 1126.670 1128.742 1153.424 1162.714 1163.159 1218.859
                    1         11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111    11111   
                              (3p) 4p  (3p) 2p  (1d) 2d  (3p) 4d  (3p) 4f  (3p) 4p  (3p) 2d  (3p) 2p  (1d) 2p  (1d) 2d  (3p) 4p  (3p) 2p  (1s) 2d  (1d) 2d  (3p) 4d  (3p) 4p  (3p) 4f  (3p) 2p  (3p) 2d  (1d) 2p  (1d) 2d  (3p) 4d  (3p) 4p  (3p) 4f  (3p) 2p  (3p) 2d  (1s) 2d  (1d) 2p  (1d) 2d  (1s) 2d 
  1:11111        (3p) 4p  1   0.99383 -0.10721 -0.01672  0.00286  0.00182 -0.02099  0.00146  0.00016 -0.00062  0.00008 -0.00711  0.00324 -0.00015  0.00013  0.00133 -0.00359 -0.00137 -0.00065 -0.00003 -0.00013  0.00003  0.00091 -0.00132 -0.00050 -0.00050 -0.00005 -0.00003 -0.00005  0.00002 -0.00001
  1:11111        (1d) 2d  2   0.02207  0.04887  0.99793 -0.00131 -0.00049  0.00000 -0.00194 -0.00058 -0.00005  0.02999 -0.00003 -0.00012  0.01515  0.00054 -0.00001  0.00078 -0.00057 -0.00276  0.00308  0.00016  0.00711  0.00011  0.00107 -0.00074 -0.00195  0.00229  0.00471  0.00022  0.00351  0.00220
  1:11111        (3p) 2p  3   0.10621  0.99239 -0.05093  0.00125 -0.00044  0.00188  0.01400 -0.02255 -0.01203  0.00011  0.00702  0.01476 -0.00043 -0.00062  0.00063  0.00169  0.00042 -0.00663 -0.00642 -0.00493  0.00015  0.00043  0.00206  0.00030 -0.00388 -0.00408 -0.00014 -0.00352  0.00023 -0.00008
  2:11111        (3p) 4f  4   0.00001  0.00001  0.00025 -0.09253  0.98817  0.07892  0.08264  0.03328 -0.00022 -0.00381 -0.00005 -0.00003  0.02639  0.00078  0.00136  0.00332 -0.00760  0.00053 -0.00007  0.00002 -0.00008  0.00080  0.00152 -0.00362  0.00112 -0.00049 -0.00006  0.00001  0.00002 -0.00005
  2:11111        (3p) 4d  5  -0.00015 -0.00006  0.00044  0.98452  0.08595  0.13040 -0.06354  0.02479 -0.00981  0.01902 -0.00016  0.00002  0.01378  0.00052 -0.02738 -0.00582 -0.00814 -0.00427 -0.00048  0.00037 -0.00059 -0.01076 -0.00417 -0.00506 -0.00305 -0.00078 -0.00029  0.00018 -0.00026 -0.00015
  2:11111        (3p) 4p  6   0.02107 -0.00255 -0.00049 -0.12723 -0.08453  0.98436 -0.07362 -0.00207  0.03805 -0.01053 -0.01272  0.00537  0.00735  0.00033 -0.00153  0.00324  0.00119  0.00096  0.00044  0.00026 -0.00017 -0.00072  0.00082  0.00032  0.00049  0.00016  0.00002  0.00010 -0.00006  0.00001
  2:11111        (3p) 2d  7  -0.00010 -0.00051 -0.00609  0.03565 -0.08811  0.06083  0.82654  0.49862  0.02610  0.21878  0.00004 -0.00027  0.05512  0.00493  0.00168  0.00803 -0.00492 -0.02898  0.03176  0.00126  0.02705  0.00133  0.00842 -0.00554 -0.01539  0.01816  0.01444  0.00112  0.01501  0.00694
  2:11111        (1d) 2d  8  -0.00046 -0.00104 -0.02891 -0.02925  0.02267 -0.00546 -0.19400 -0.09607 -0.00469  0.97142  0.00174  0.00144 -0.06786  0.01709  0.00176  0.00715 -0.00345 -0.02622  0.02794  0.00065  0.01472  0.00123  0.00693 -0.00419 -0.01276  0.01491 -0.00541  0.00049  0.00820 -0.00301
  2:11111        (1s) 2d  9  -0.00038 -0.00088 -0.01689 -0.01343 -0.02048 -0.01405 -0.05197 -0.05157 -0.00902  0.05033 -0.00138 -0.00061  0.99286  0.04173  0.00354  0.01021 -0.00647 -0.03603  0.03770  0.00120 -0.01474  0.00134  0.00573 -0.00375 -0.01038  0.01217  0.00227  0.00029 -0.00463  0.00074
  2:11111        (3p) 2p 10   0.00295  0.02948 -0.00183 -0.04550  0.01284 -0.04922 -0.49886  0.83219  0.22048 -0.01685 -0.01036 -0.02087  0.01885  0.00107 -0.00240 -0.00743 -0.00192  0.02710  0.02639  0.03059 -0.00076 -0.00155 -0.00816 -0.00122  0.01499  0.01573  0.00048  0.01722 -0.00100  0.00030
  2:11111        (1d) 2p 11   0.00054  0.00661 -0.00036  0.02411  0.00372 -0.02759  0.09355 -0.20564  0.97185  0.00378 -0.00656 -0.01206  0.00288  0.00031 -0.00356 -0.00787 -0.00192  0.03303  0.03214  0.00809 -0.00059 -0.00194 -0.00788 -0.00117  0.01530  0.01621  0.00051  0.00559 -0.00061  0.00027
  3:11111        (3p) 4p 12   0.00796 -0.00095 -0.00016 -0.00158 -0.00113  0.01346 -0.00120  0.00021  0.00141 -0.00069  0.90538 -0.42351  0.00191 -0.01794  0.00610 -0.01585 -0.00593 -0.00244 -0.00001 -0.00035 -0.00006  0.00270 -0.00390 -0.00146 -0.00140 -0.00013 -0.00009 -0.00012  0.00002 -0.00003
  3:11111        (1d) 2d 13   0.00002 -0.00008  0.00039  0.00037  0.00022  0.00007  0.00011  0.00036  0.00052 -0.02156  0.03502  0.03239 -0.04121  0.99722 -0.00196  0.00349 -0.00291 -0.00882  0.01168  0.00053  0.02583 -0.00001  0.00172 -0.00129 -0.00303  0.00369  0.01054  0.00045  0.00780  0.00401
  3:11111        (3p) 2p 14  -0.00160 -0.01581  0.00093 -0.00076  0.00030 -0.00114 -0.01087  0.01829  0.02079 -0.00138  0.42211  0.90429  0.00358 -0.04404  0.00216  0.00529  0.00141 -0.01969 -0.01907 -0.00781 -0.00006  0.00082  0.00372  0.00056 -0.00696 -0.00733 -0.00031 -0.00416  0.00025 -0.00013
  4:11111        (3p) 4f 15   0.00000  0.00000  0.00004 -0.00085  0.00815  0.00066  0.00100  0.00045  0.00000  0.00011  0.00002  0.00003  0.00153  0.00125 -0.16737 -0.37734  0.89379 -0.14599  0.09221 -0.00013 -0.00833  0.00136  0.00235 -0.00701  0.00372 -0.00286  0.02636  0.00014 -0.00127 -0.00002
  4:11111        (3p) 4d 16  -0.00002 -0.00001  0.00005  0.02858  0.00257  0.00406 -0.00185  0.00094 -0.00014  0.00078 -0.00043 -0.00006  0.00062  0.00203  0.92621  0.20677  0.27891  0.13371  0.03305 -0.01315  0.02205 -0.02497 -0.00942 -0.01120 -0.00665 -0.00248  0.01503  0.00044 -0.00115 -0.00022
  4:11111        (3p) 4p 17   0.00416 -0.00049 -0.00008  0.00022  0.00031 -0.00374  0.00003  0.00029  0.00023 -0.00023  0.01614 -0.00835 -0.00015 -0.00145 -0.31830  0.87075  0.33369  0.16473  0.00895  0.03678 -0.01116 -0.00282  0.00156  0.00108  0.00319  0.00061  0.00709  0.00038 -0.00057  0.00002
  4:11111        (3p) 2d 18  -0.00006 -0.00018 -0.00309 -0.00034  0.00343 -0.00222 -0.02983 -0.01811 -0.00036 -0.05374 -0.00049 -0.00094 -0.05152 -0.02188  0.05680  0.17493 -0.09578 -0.65836  0.70623  0.02218  0.10980  0.00279  0.01725 -0.01153 -0.03069  0.03715  0.04004  0.00210  0.02339  0.00885
  4:11111        (1d) 2d 19  -0.00012 -0.00027 -0.00664 -0.00082  0.00166 -0.00151 -0.01839 -0.01185 -0.00122 -0.01575 -0.00038 -0.00025  0.01968 -0.02384 -0.03359 -0.02212  0.01590  0.09029 -0.06673  0.00609  0.98801  0.00497  0.02952 -0.01709 -0.05167  0.05561 -0.01634  0.00083  0.01824 -0.00546
  4:11111        (1s) 2d 20  -0.00010 -0.00023 -0.00445 -0.00074  0.00102 -0.00075 -0.01070 -0.00618  0.00002  0.00578 -0.00042 -0.00044 -0.00014 -0.00953 -0.00872 -0.00350 -0.02579  0.01463 -0.04175 -0.00350  0.01772 -0.00262 -0.01538  0.01219  0.03102 -0.04273  0.99497  0.00542 -0.05902  0.00166
  4:11111        (3p) 2p 21   0.00084  0.00809 -0.00044  0.00073 -0.00065  0.00284  0.01640 -0.02544 -0.05649  0.00107  0.01269  0.02828 -0.00054 -0.00258 -0.07691 -0.15568 -0.03833  0.69376  0.68645  0.08205 -0.02234 -0.00375 -0.01833 -0.00229  0.03291  0.03155  0.01686  0.02768 -0.00237  0.00045
  4:11111        (1d) 2p 22   0.00037  0.00363 -0.00019  0.00121 -0.00038  0.00154  0.01397 -0.02319 -0.01243  0.00081  0.00279  0.00666 -0.00071 -0.00016  0.02969 -0.01941 -0.00316 -0.05206 -0.07675  0.99037 -0.00525 -0.00823 -0.03186 -0.00459  0.05901  0.06006  0.00139  0.01048 -0.00111  0.00041
  5:11111        (3p) 4f 23   0.00000  0.00000  0.00002 -0.00042  0.00418  0.00034  0.00046  0.00020  0.00000  0.00002  0.00000  0.00000  0.00033  0.00012 -0.00159 -0.00316  0.00755 -0.00187  0.00137 -0.00018  0.00129 -0.19251 -0.34605  0.84992 -0.30721  0.15983 -0.00023 -0.00038 -0.00996  0.02648
  5:11111        (3p) 4d 24  -0.00001  0.00000  0.00002  0.01363  0.00121  0.00189 -0.00087  0.00042 -0.00010  0.00034 -0.00006 -0.00001  0.00028  0.00021  0.02702  0.00648  0.00858  0.00423  0.00151  0.00105  0.00108  0.82552  0.32726  0.38946  0.22930  0.07149  0.00031 -0.01376  0.02365  0.01546
  5:11111        (3p) 4p 25   0.00175 -0.00021 -0.00003  0.00007  0.00010 -0.00119  0.00000  0.00010  0.00007 -0.00006  0.00456 -0.00226 -0.00001 -0.00015  0.00073 -0.00383 -0.00153  0.00006  0.00037  0.00172 -0.00150 -0.51564  0.75254  0.28723  0.28762  0.03184 -0.00177  0.03606 -0.01219  0.00711
  5:11111        (3p) 2d 26  -0.00004 -0.00011 -0.00206 -0.00020  0.00174 -0.00112 -0.01491 -0.00908 -0.00030 -0.02349 -0.00014 -0.00019 -0.01576 -0.00453 -0.00150 -0.00848  0.00499  0.03327 -0.03577  0.00143 -0.08992  0.06924  0.32029 -0.19836 -0.59306  0.69294  0.05940  0.02162  0.07059  0.02651
  5:11111        (1d) 2d 27  -0.00006 -0.00013 -0.00318 -0.00040  0.00089 -0.00078 -0.00958 -0.00609 -0.00051 -0.00747 -0.00018 -0.00014  0.00658 -0.00712 -0.00115 -0.00351  0.00165  0.01306 -0.01552 -0.00235 -0.01403 -0.03426 -0.03528  0.01725  0.05623 -0.03750  0.05381  0.03321  0.99384 -0.00915
  5:11111        (1s) 2d 28  -0.00005 -0.00011 -0.00221 -0.00037  0.00057 -0.00041 -0.00582 -0.00340 -0.00007  0.00232 -0.00015 -0.00015 -0.00016 -0.00388 -0.00083 -0.00155  0.00064  0.00596 -0.00581  0.00087  0.00629 -0.00475 -0.00486 -0.02436  0.00832 -0.03570 -0.00337 -0.00165  0.00753  0.99888
  5:11111        (3p) 2p 29   0.00046  0.00436 -0.00023  0.00035 -0.00030  0.00135  0.00756 -0.01169 -0.02461  0.00038  0.00411  0.00887 -0.00044 -0.00051  0.00203  0.00799  0.00176 -0.03166 -0.03015 -0.09572  0.00585 -0.08712 -0.31550 -0.04822  0.63610  0.68669  0.00229  0.03738 -0.02484  0.01646
  5:11111        (1d) 2p 30   0.00025  0.00247 -0.00013  0.00061 -0.00020  0.00080  0.00717 -0.01186 -0.00659  0.00034  0.00140  0.00310 -0.00038 -0.00014  0.00193  0.00423  0.00106 -0.01818 -0.01787 -0.00976  0.00177  0.03312 -0.01572  0.00094 -0.02215 -0.04152 -0.00911  0.99713 -0.03259  0.00068
  1:11111        (3p 2.0)  1  0.50268  0.86216 -0.05332  0.00231  0.00035 -0.00685  0.01338 -0.02052 -0.01123  0.00013  0.00351  0.01480 -0.00045 -0.00051  0.00112  0.00008 -0.00018 -0.00632 -0.00587 -0.00455  0.00015  0.00076  0.00134  0.00007 -0.00375 -0.00374 -0.00014 -0.00323  0.00021 -0.00008
  1:11111        (1d 2.0)  2  0.02207  0.04887  0.99793 -0.00131 -0.00049  0.00000 -0.00194 -0.00058 -0.00005  0.02999 -0.00003 -0.00012  0.01515  0.00054 -0.00001  0.00078 -0.00057 -0.00276  0.00308  0.00016  0.00711  0.00011  0.00107 -0.00074 -0.00195  0.00229  0.00471  0.00022  0.00351  0.00220
  1:11111        (3p 1.0)  3  0.86388 -0.50301  0.00552  0.00210  0.00184 -0.01993 -0.00438  0.00935  0.00435  0.00003 -0.00935 -0.00307  0.00003  0.00037  0.00095 -0.00397 -0.00142  0.00211  0.00259  0.00189 -0.00003  0.00066 -0.00205 -0.00058  0.00113  0.00162  0.00003  0.00139 -0.00008  0.00002
  2:11111        (3p 2.0)  4 -0.00935  0.01909  0.00282  0.00623  0.24420 -0.57482 -0.73348  0.20314  0.09483 -0.13437  0.00057 -0.01503 -0.02162 -0.00235 -0.00141 -0.01040  0.00007  0.03274 -0.00342  0.01722 -0.01637 -0.00121 -0.01003  0.00188  0.01788 -0.00159 -0.00827  0.00947 -0.00944 -0.00394
  2:11111        (1d 2.0)  5  0.00020  0.00496 -0.01613  0.00415  0.01553 -0.02608 -0.02799 -0.22467  0.81054  0.53524 -0.00453 -0.00930 -0.03476  0.00962 -0.00202 -0.00267 -0.00350  0.01327  0.04219  0.00713  0.00757 -0.00095 -0.00279 -0.00327  0.00581  0.02172 -0.00254  0.00494  0.00399 -0.00143
  2:11111        (3p 2.0)  6  0.01427  0.00617  0.00056 -0.75724  0.13037  0.52962 -0.33011  0.07600  0.08064 -0.08063 -0.01067 -0.00193 -0.00789 -0.00096  0.01594  0.00254  0.00514  0.01796 -0.00081  0.00750 -0.00693  0.00592 -0.00074  0.00380  0.01036 -0.00013 -0.00342  0.00410 -0.00400 -0.00162
