    2.283   750.068
    2.283   751.317
   -1.141   748.030
   -1.141   750.068
    2.283   759.119
    2.283   761.570
   -1.141   759.119
   -1.141   761.570
    2.283   790.345
   -1.141   790.323
   -1.141   790.345
    2.283   846.132
   -1.141   846.132
    2.283   908.476
   -1.141   907.692
   -1.141   908.112
   -1.141   908.476
    2.283   915.602
    2.283   916.960
   -1.141   914.896
   -1.141   915.602
   -1.141   916.228
   -1.141   916.960
   -1.141   917.941
    2.283   921.465
    2.283   921.596
   -1.141   918.269
    2.283   924.124
   -1.141   921.465
   -1.141   921.596
   -1.141   922.687
   -1.141   924.124
    2.283   952.131
    2.283   954.746
    2.283   955.510
   -1.141   952.131
    2.283   957.203
   -1.141   954.746
   -1.141   955.510
   -1.141   955.940
   -1.141   956.640
   -1.141   957.203
    2.283   999.807
    2.283  1001.345
    2.283  1002.322
   -1.141   999.807
    2.283  1004.495
   -1.141  1001.345
   -1.141  1002.322
   -1.141  1004.495
    2.283  1009.832
   -1.141  1009.681
   -1.141  1009.832
    2.283  1038.230
   -1.141  1038.219
   -1.141  1038.230
    2.283  1055.850
    2.283  1056.332
    2.283  1058.561
   -1.141  1055.437
    2.283  1059.233
   -1.141  1055.850
   -1.141  1056.332
    2.283  1060.012
   -1.141  1058.561
    2.283  1062.044
   -1.141  1058.962
    2.283  1062.483
   -1.141  1059.233
   -1.141  1060.434
   -1.141  1060.847
    2.283  1064.765
   -1.141  1062.044
   -1.141  1062.483
   -1.141  1063.713
   -1.141  1064.765
    2.283  1092.908
   -1.141  1092.908
    2.283  1097.333
    2.283  1097.648
    2.283  1098.269
    2.283  1098.415
   -1.141  1097.333
   -1.141  1097.648
   -1.141  1097.667
   -1.141  1098.031
   -1.141  1098.269
   -1.141  1098.415
    2.283  1122.533
    2.283  1122.951
    2.283  1123.988
    2.283  1124.495
   -1.141  1122.225
    2.283  1125.902
   -1.141  1122.533
   -1.141  1122.951
    2.283  1126.398
    2.283  1126.670
   -1.141  1123.988
   -1.141  1124.371
   -1.141  1124.495
    2.283  1128.742
   -1.141  1125.878
   -1.141  1125.902
   -1.141  1126.145
   -1.141  1126.398
   -1.141  1126.670
   -1.141  1127.821
   -1.141  1128.742
    2.283  1153.424
   -1.141  1153.309
   -1.141  1153.424
    2.283  1162.317
    2.283  1162.714
    2.283  1162.912
    2.283  1163.159
   -1.141  1162.317
   -1.141  1162.710
   -1.141  1162.714
   -1.141  1162.912
   -1.141  1163.034
   -1.141  1163.159
    2.283  1218.859
   -1.141  1218.815
   -1.141  1218.859
