   -1.141  1.5  1 (2p) 2p       955.510  0.5  2 (1d) 2p       118.611   0.1525
   -1.141  1.5  1 (2p) 2p       955.940  2.5  2 (1d) 2f       118.664   0.0910
   -1.141  1.5  1 (2p) 2p       956.640  2.5  2 (1d) 2d       118.751   0.8520
   -1.141  1.5  1 (2p) 2p       957.203  1.5  2 (1d) 2d       118.820   0.1237
    2.283  0.5  1 (2p) 2p       999.807  1.5  3 (3p) 4p       123.678   0.0019
    2.283  0.5  1 (2p) 2p      1001.345  0.5  3 (3p) 4p       123.869   0.0009
    2.283  0.5  1 (2p) 2p      1002.322  1.5  3 (3p) 2p       123.990   0.0103
   -1.141  1.5  1 (2p) 2p       999.807  1.5  3 (3p) 4p       124.103   0.0127
    2.283  0.5  1 (2p) 2p      1004.495  0.5  3 (3p) 2p       124.259   0.0269
   -1.141  1.5  1 (2p) 2p      1001.345  0.5  3 (3p) 4p       124.293   0.0003
   -1.141  1.5  1 (2p) 2p      1002.322  1.5  3 (3p) 2p       124.415   0.0588
   -1.141  1.5  1 (2p) 2p      1004.495  0.5  3 (3p) 2p       124.684   0.0144
    2.283  0.5  1 (2p) 2p      1009.832  1.5  2 (1s) 2d       124.921   0.1927
   -1.141  1.5  1 (2p) 2p      1009.681  2.5  2 (1s) 2d       125.327   0.2883
   -1.141  1.5  1 (2p) 2p      1009.832  1.5  2 (1s) 2d       125.346   0.0305
    2.283  0.5  1 (2p) 2p      1038.230  1.5  3 (1d) 2d       128.442   0.0235
   -1.141  1.5  1 (2p) 2p      1038.219  2.5  3 (1d) 2d       128.865   0.0416
   -1.141  1.5  1 (2p) 2p      1038.230  1.5  3 (1d) 2d       128.867   0.0029
    2.283  0.5  1 (2p) 2p      1055.850  1.5  4 (3p) 4d       130.627   0.0003
    2.283  0.5  1 (2p) 2p      1056.332  0.5  4 (3p) 4d       130.687   0.0015
    2.283  0.5  1 (2p) 2p      1058.561  0.5  4 (3p) 4p       130.963   0.0013
   -1.141  1.5  1 (2p) 2p      1055.437  2.5  4 (3p) 4d       131.000   0.0003
    2.283  0.5  1 (2p) 2p      1059.233  1.5  4 (3p) 4p       131.046   0.0059
   -1.141  1.5  1 (2p) 2p      1055.850  1.5  4 (3p) 4d       131.051   0.0014
   -1.141  1.5  1 (2p) 2p      1056.332  0.5  4 (3p) 4d       131.111   0.0006
    2.283  0.5  1 (2p) 2p      1060.012  1.5  4 (3p) 4f       131.143   0.0064
   -1.141  1.5  1 (2p) 2p      1058.561  0.5  4 (3p) 4p       131.387   0.0021
    2.283  0.5  1 (2p) 2p      1062.044  0.5  4 (3p) 2p       131.395   0.0738
   -1.141  1.5  1 (2p) 2p      1058.962  2.5  4 (3p) 4f       131.437   0.0461
    2.283  0.5  1 (2p) 2p      1062.483  1.5  4 (3p) 2p       131.449   0.0824
   -1.141  1.5  1 (2p) 2p      1059.233  1.5  4 (3p) 4p       131.471   0.0207
   -1.141  1.5  1 (2p) 2p      1060.434  2.5  4 (3p) 4p       131.620   0.0280
   -1.141  1.5  1 (2p) 2p      1060.847  2.5  4 (3p) 2f       131.671   0.0517
    2.283  0.5  1 (2p) 2p      1064.765  1.5  4 (3p) 2d       131.732   0.3788
   -1.141  1.5  1 (2p) 2p      1062.044  0.5  4 (3p) 2p       131.819   0.0420
   -1.141  1.5  1 (2p) 2p      1062.483  1.5  4 (3p) 2p       131.874   0.2828
   -1.141  1.5  1 (2p) 2p      1063.713  2.5  4 (3p) 2d       132.026   0.7090
   -1.141  1.5  1 (2p) 2p      1064.765  1.5  4 (3p) 2d       132.157   0.0119
    2.283  0.5  1 (2p) 2p      1092.908  0.5  3 (1s) 2s       135.221   0.0404
   -1.141  1.5  1 (2p) 2p      1092.908  0.5  3 (1s) 2s       135.646   0.0751
    2.283  0.5  1 (2p) 2p      1097.333  1.5  4 (1d) 2p       135.770   0.0626
    2.283  0.5  1 (2p) 2p      1097.648  0.5  4 (1d) 2p       135.809   0.1009
    2.283  0.5  1 (2p) 2p      1098.269  1.5  4 (1d) 2d       135.886   0.1502
    2.283  0.5  1 (2p) 2p      1098.415  0.5  4 (1d) 2s       135.904   0.0464
   -1.141  1.5  1 (2p) 2p      1097.333  1.5  4 (1d) 2p       136.195   0.2616
   -1.141  1.5  1 (2p) 2p      1097.648  0.5  4 (1d) 2p       136.234   0.0713
   -1.141  1.5  1 (2p) 2p      1097.667  2.5  4 (1d) 2f       136.236   0.0124
   -1.141  1.5  1 (2p) 2p      1098.031  2.5  4 (1d) 2d       136.281   0.2262
   -1.141  1.5  1 (2p) 2p      1098.269  1.5  4 (1d) 2d       136.311   0.0354
   -1.141  1.5  1 (2p) 2p      1098.415  0.5  4 (1d) 2s       136.329   0.0407
    2.283  0.5  1 (2p) 2p      1122.533  1.5  5 (3p) 4d       138.894   0.0003
    2.283  0.5  1 (2p) 2p      1122.951  0.5  5 (3p) 4d       138.946   0.0018
    2.283  0.5  1 (2p) 2p      1123.988  0.5  5 (3p) 4p       139.075   0.0079
    2.283  0.5  1 (2p) 2p      1124.495  1.5  5 (3p) 4p       139.138   0.0101
   -1.141  1.5  1 (2p) 2p      1122.225  2.5  5 (3p) 4d       139.281   0.0003
    2.283  0.5  1 (2p) 2p      1125.902  1.5  5 (3p) 4f       139.312   0.0137
   -1.141  1.5  1 (2p) 2p      1122.533  1.5  5 (3p) 4d       139.319   0.0015
   -1.141  1.5  1 (2p) 2p      1122.951  0.5  5 (3p) 4d       139.371   0.0005
    2.283  0.5  1 (2p) 2p      1126.398  0.5  5 (3p) 2p       139.374   0.0525
    2.283  0.5  1 (2p) 2p      1126.670  1.5  5 (3p) 2p       139.407   0.0344
   -1.141  1.5  1 (2p) 2p      1123.988  0.5  5 (3p) 4p       139.499   0.0058
   -1.141  1.5  1 (2p) 2p      1124.371  2.5  5 (3p) 4f       139.547   0.0964
   -1.141  1.5  1 (2p) 2p      1124.495  1.5  5 (3p) 4p       139.562   0.0479
    2.283  0.5  1 (2p) 2p      1128.742  1.5  5 (3p) 2d       139.664   0.2323
   -1.141  1.5  1 (2p) 2p      1125.878  2.5  5 (3p) 4p       139.734   0.0040
   -1.141  1.5  1 (2p) 2p      1125.902  1.5  5 (3p) 4f       139.737   0.0008
   -1.141  1.5  1 (2p) 2p      1126.145  2.5  5 (3p) 4f       139.767   0.0728
   -1.141  1.5  1 (2p) 2p      1126.398  0.5  5 (3p) 2p       139.798   0.0283
   -1.141  1.5  1 (2p) 2p      1126.670  1.5  5 (3p) 2p       139.832   0.1643
   -1.141  1.5  1 (2p) 2p      1127.821  2.5  5 (3p) 2d       139.975   0.3321
   -1.141  1.5  1 (2p) 2p      1128.742  1.5  5 (3p) 2d       140.089   0.0145
    2.283  0.5  1 (2p) 2p      1153.424  1.5  4 (1s) 2d       142.724   0.1100
   -1.141  1.5  1 (2p) 2p      1153.309  2.5  4 (1s) 2d       143.135   0.1713
   -1.141  1.5  1 (2p) 2p      1153.424  1.5  4 (1s) 2d       143.149   0.0194
    2.283  0.5  1 (2p) 2p      1162.317  0.5  5 (1d) 2s       143.827   0.0224
    2.283  0.5  1 (2p) 2p      1162.714  1.5  5 (1d) 2p       143.876   0.0365
    2.283  0.5  1 (2p) 2p      1162.912  0.5  5 (1d) 2p       143.901   0.0720
    2.283  0.5  1 (2p) 2p      1163.159  1.5  5 (1d) 2d       143.931   0.0745
   -1.141  1.5  1 (2p) 2p      1162.317  0.5  5 (1d) 2s       144.252   0.0636
   -1.141  1.5  1 (2p) 2p      1162.710  2.5  5 (1d) 2f       144.300   0.0011
   -1.141  1.5  1 (2p) 2p      1162.714  1.5  5 (1d) 2p       144.301   0.1367
   -1.141  1.5  1 (2p) 2p      1162.912  0.5  5 (1d) 2p       144.325   0.0235
   -1.141  1.5  1 (2p) 2p      1163.034  2.5  5 (1d) 2d       144.341   0.1197
   -1.141  1.5  1 (2p) 2p      1163.159  1.5  5 (1d) 2d       144.356   0.0221
    2.283  0.5  1 (2p) 2p      1218.859  1.5  5 (1s) 2d       150.837   0.0392
   -1.141  1.5  1 (2p) 2p      1218.815  2.5  5 (1s) 2d       151.257   0.0589
   -1.141  1.5  1 (2p) 2p      1218.859  1.5  5 (1s) 2d       151.262   0.0065
