      -1.141  1.5  1 (2p) 2p      1124.371  2.5  5 (3p) 4f       139.547    139.5467   0.099   0.0964  -1.016 8.149E+10-8.91E-01
      -1.141  1.5  1 (2p) 2p      1124.495  1.5  5 (3p) 4p       139.562    139.5621   0.049   0.0479  -1.320 4.046E+10 8.61E-01
       2.283  0.5  1 (2p) 2p      1128.742  1.5  5 (3p) 2d       139.664    139.6641   0.237   0.2323  -0.634 1.966E+11 7.62E-01
      -1.141  1.5  1 (2p) 2p      1125.878  2.5  5 (3p) 4p       139.734    139.7335   0.004   0.0040  -2.400 3.374E+09 7.61E-01
      -1.141  1.5  1 (2p) 2p      1125.902  1.5  5 (3p) 4f       139.737    139.7365   0.001   0.0008  -3.116 6.482E+08-1.29E-01
      -1.141  1.5  1 (2p) 2p      1126.145  2.5  5 (3p) 4f       139.767    139.7667   0.074   0.0728  -1.138 6.167E+10 7.95E-01
      -1.141  1.5  1 (2p) 2p      1126.398  0.5  5 (3p) 2p       139.798    139.7980   0.029   0.0283  -1.549 2.396E+10-7.20E-01
      -1.141  1.5  1 (2p) 2p      1126.670  1.5  5 (3p) 2p       139.832    139.8316   0.168   0.1643  -0.784 1.394E+11-8.11E-01
      -1.141  1.5  1 (2p) 2p      1127.821  2.5  5 (3p) 2d       139.975    139.9744   0.338   0.3321  -0.479 2.823E+11 8.34E-01
      -1.141  1.5  1 (2p) 2p      1128.742  1.5  5 (3p) 2d       140.089    140.0886   0.015   0.0145  -1.839 1.233E+10-5.76E-02
       2.283  0.5  1 (2p) 2p      1153.424  1.5  4 (1s) 2d       142.724    142.7242   0.110   0.1100  -0.959 9.721E+10 8.44E-01
      -1.141  1.5  1 (2p) 2p      1153.309  2.5  4 (1s) 2d       143.135    143.1346   0.171   0.1713  -0.766 1.523E+11 8.40E-01
      -1.141  1.5  1 (2p) 2p      1153.424  1.5  4 (1s) 2d       143.149    143.1488   0.019   0.0194  -1.712 1.727E+10 6.50E-01
