    2.283 1123.618  139.029   0.0003  1  5  0.5  1.5
    2.283 1124.020  139.079   0.0018  1  5  0.5  0.5
    2.283 1125.018  139.203   0.0090  1  5  0.5  0.5
    2.283 1125.496  139.262   0.0114  1  5  0.5  1.5
   -1.141 1123.322  139.417   0.0003  1  5  1.5  2.5
    2.283 1126.959  139.443   0.0157  1  5  0.5  1.5
   -1.141 1123.618  139.454   0.0015  1  5  1.5  1.5
    2.283 1127.299  139.485   0.0480  1  5  0.5  0.5
   -1.141 1124.020  139.503   0.0005  1  5  1.5  0.5
    2.283 1127.573  139.519   0.0301  1  5  0.5  1.5
   -1.141 1125.018  139.627   0.0066  1  5  1.5  0.5
   -1.141 1125.373  139.671   0.1048  1  5  1.5  2.5
   -1.141 1125.496  139.686   0.0534  1  5  1.5  1.5
    2.283 1129.597  139.770   0.2190  1  5  0.5  1.5
   -1.141 1126.919  139.863   0.0037  1  5  1.5  2.5
   -1.141 1126.959  139.868   0.0012  1  5  1.5  1.5
   -1.141 1127.166  139.893   0.0761  1  5  1.5  2.5
   -1.141 1127.299  139.910   0.0260  1  5  1.5  0.5
   -1.141 1127.573  139.944   0.1488  1  5  1.5  1.5
   -1.141 1128.727  140.087   0.3002  1  5  1.5  2.5
   -1.141 1129.597  140.195   0.0144  1  5  1.5  1.5
    2.283 1149.264  142.209   0.1103  1  4  0.5  1.5
   -1.141 1149.151  142.619   0.1685  1  4  1.5  2.5
   -1.141 1149.264  142.633   0.0188  1  4  1.5  1.5
    2.283 1161.268  143.697   0.0222  1  5  0.5  0.5
    2.283 1161.637  143.743   0.0359  1  5  0.5  1.5
    2.283 1161.834  143.767   0.0718  1  5  0.5  0.5
    2.283 1162.057  143.795   0.0766  1  5  0.5  1.5
   -1.141 1161.268  144.122   0.0638  1  5  1.5  0.5
   -1.141 1161.637  144.167   0.1350  1  5  1.5  1.5
   -1.141 1161.642  144.168   0.0017  1  5  1.5  2.5
   -1.141 1161.834  144.192   0.0229  1  5  1.5  0.5
   -1.141 1161.929  144.204   0.1223  1  5  1.5  2.5
   -1.141 1162.057  144.219   0.0225  1  5  1.5  1.5
    2.283 1214.681  150.319   0.0392  1  5  0.5  1.5
   -1.141 1214.637  150.739   0.0583  1  5  1.5  2.5
   -1.141 1214.681  150.744   0.0064  1  5  1.5  1.5
